,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,500000.0,5259.853587094814,5267.104906364188,5263.60002704471,0.08546074406991264
1,1450000.0,6082.192150453034,6089.900234870496,6087.7087378223605,0.0910910923005636
2,2400000.0,6383.743541283241,6401.212224275841,6399.6701992532435,0.14116998710104056
3,3350000.0,6669.2119811766315,6692.215735439836,6689.658676405284,0.1538474142318762
4,4300000.0,6854.22622076818,6900.8287443430345,6897.236683553515,0.15129276203977213
5,5250000.0,7019.598797354484,7056.700322405914,7060.697052045079,0.15866400124097055
6,6200000.0,7156.843773055198,7203.514456750071,7205.496930954353,0.1553948332803082
7,7150000.0,7243.107178225607,7321.410711650248,7318.846994974858,0.1685314511035425
8,8100000.0,7316.984455392539,7404.678488625917,7405.50046114801,0.17344569321562928
9,9050000.0,7388.36794398397,7475.874560715971,7476.897428046658,0.17486500927120874
10,10000000.0,7437.415897366843,7565.169530486403,7562.4080503526575,0.17659753289872504
