,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,500000.0,5249.981001627131,5260.792945869619,5259.515639620291,0.08993424143547908
1,1450000.0,6086.736725446423,6090.64664383442,6097.07684322054,0.13692465729261458
2,2400000.0,6446.617101168185,6460.5203223390545,6462.455024536836,0.15259612614634785
3,3350000.0,6755.0679460786405,6788.350578479238,6787.971780820457,0.15857965237047505
4,4300000.0,6823.116109557099,6868.643087979257,6869.718233302123,0.167862334120414
5,5250000.0,7017.223285256988,7056.965394564482,7060.1625553024405,0.1583115582045237
6,6200000.0,7139.261502344257,7209.211682545324,7205.696156569851,0.16353230306407318
7,7150000.0,7161.499429739085,7245.447876865708,7241.471792062451,0.16936035088429988
8,8100000.0,7324.739388648915,7421.885326795983,7427.5647532681705,0.17470210076680726
9,9050000.0,7363.213349362898,7461.346067295347,7465.996854884979,0.16849479310745338
10,10000000.0,7500.131708693211,7577.403159176381,7587.739596407151,0.1678833438941856
