,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,500000.0,5307.375783782877,5314.457785542932,5309.814188133035,0.11868657109537598
1,1450000.0,6060.714242231475,6070.517080625732,6070.780347038041,0.13312960038147303
2,2400000.0,6480.69436819947,6504.378478805507,6500.799104416128,0.14280249710876985
3,3350000.0,6650.741375334541,6686.602847259563,6683.370698247441,0.1596907331226853
4,4300000.0,6831.707865498648,6865.68790256907,6863.9400300033485,0.14848419520368142
5,5250000.0,7013.583569214409,7069.329417575938,7070.110532612647,0.1670392418289971
6,6200000.0,7129.568626576715,7188.362813699169,7185.165835312732,0.16512457284389026
7,7150000.0,7224.195830322654,7293.511225235683,7291.648549990305,0.16776706421997248
8,8100000.0,7319.2534470407645,7381.892740329535,7398.444713644067,0.17417890566559882
9,9050000.0,7363.651793457549,7453.519206209756,7451.274205610278,0.16798863365813085
10,10000000.0,7486.255116146183,7555.153948095172,7568.101122064402,0.1666367827747019
