,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,5000000.0,630.3361093023929,717.2758091276658,723.5580542431942,0.17557888981924125
1,6000000.0,972.5292178530863,1004.6326055375123,1021.8941609587325,0.15112219338691343
2,7000000.0,1104.8616871692684,1216.1578432042845,1227.5388346302418,0.17487692176820352
3,8000000.0,748.3285388983581,826.3811014931888,824.4417128312712,0.1669406641403933
4,9000000.0,1424.6186939051327,1495.2812494862937,1500.8093917839342,0.17113283244335645
5,10000000.0,1178.210105968126,1311.484304468122,1316.220040816082,0.16852956798264904
6,11000000.0,1640.5611743032157,1745.852072565209,1776.0926021332675,0.17900645866735185
7,12000000.0,1301.7243854351534,1373.2290515406592,1409.7456630465874,0.1823140651818137
8,13000000.0,1529.444872430153,1600.9040163959487,1646.5058849901168,0.18143302541109194
9,14000000.0,1377.1855681935228,1586.9618575578834,1644.8092571390212,0.18625763778860177
10,15000000.0,1586.588815342183,1658.7912642993326,1679.0796252316832,0.17448507899927887
11,16000000.0,1498.8287486324548,1588.0489979988286,1605.137359932418,0.17652401100426615
12,17000000.0,1546.726123950972,1720.0099326830414,1724.117458700182,0.17627625234462685
13,18000000.0,1634.3863713536805,1808.160568686145,1813.4008022839212,0.18481667809409222
14,19000000.0,1443.3122317056143,1762.933079706825,1814.888475926681,0.18801871897861086
15,20000000.0,1682.82609185436,1942.7487339952718,1944.2190621212917,0.1906220740407671
