,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,5780.139963552194,5790.105847986973,5785.180490696528,0.14875712331076013
1,2000000.0,6309.5436431523885,6319.051217729937,6321.070462260276,0.16377907969636
2,3000000.0,6552.115804528417,6588.252783718852,6581.560187374811,0.16969535714179063
3,4000000.0,6779.55310967294,6820.744223013435,6820.409044785291,0.17809575463765284
4,5000000.0,7002.583467058478,7031.587516897937,7037.879080075646,0.17395485717947862
5,6000000.0,7084.691734318225,7150.2136317841405,7150.030621238562,0.1780314574047134
6,7000000.0,7264.154377218005,7318.167145861189,7326.559018737264,0.18503773330095358
7,8000000.0,7263.638913663431,7345.8381291212945,7344.871949654053,0.18827358650996218
8,9000000.0,7385.999516445347,7478.576921744315,7478.052316532437,0.18665471158156818
9,10000000.0,7479.601632877679,7563.412895653627,7573.270689576611,0.18780400406353237
10,11000000.0,7496.854514713056,7585.959077632893,7602.222045005393,0.19457318297411116
11,12000000.0,7589.257261601595,7716.556608204548,7718.621691164714,0.19299811579285078
12,13000000.0,7687.918518599268,7819.423114650136,7826.056727199782,0.19403562867418286
13,14000000.0,7701.033047817441,7822.107290265783,7830.144277989914,0.19521618396936585
14,15000000.0,7741.81110736589,7871.5011443736075,7880.985198416495,0.19253483225681645
15,16000000.0,7729.28179529983,7853.553850456713,7870.3719330527565,0.19711084231540169
16,17000000.0,7817.13778645119,7996.2498987242725,8007.897306754896,0.1996757626007796
17,18000000.0,7746.972389102269,7962.501447174368,7965.407388211597,0.20165575761017904
18,19000000.0,7805.970710028356,7982.129872161612,7997.535866770676,0.19778730132092254
19,20000000.0,7939.020622135641,8092.3171249863135,8120.051929194246,0.20003464470123974
