,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,5788.713667231948,5797.165359361832,5792.467011971231,0.14313426766770634
1,2000000.0,6326.686681473922,6356.341942420609,6351.278573364957,0.16662258988137635
2,3000000.0,6572.154481728148,6599.738114105531,6597.012342937303,0.16786413826703556
3,4000000.0,6846.475930101591,6883.73122970758,6880.973380653253,0.17687753252176072
4,5000000.0,6979.98701032746,7011.68399983834,7014.573909730168,0.17801606967348588
5,6000000.0,7077.76924985142,7120.799656949041,7126.4608655574375,0.18515077449588477
6,7000000.0,7183.478734801627,7259.270067750834,7262.897967506267,0.1856305084210131
7,8000000.0,7329.967693614022,7383.61628579421,7392.560050306073,0.1834217210251792
8,9000000.0,7407.991015674153,7483.548263885475,7484.711879136118,0.18601931431278101
9,10000000.0,7475.759562442409,7564.73799108964,7571.166597303419,0.18765338981348237
10,11000000.0,7534.838579966921,7636.292745989582,7640.47259955796,0.19163982123492224
11,12000000.0,7601.549247165413,7665.898514167987,7689.074380833937,0.18974276597775666
12,13000000.0,7667.780913821719,7777.50319243225,7787.008400934012,0.1932321341532192
13,14000000.0,7667.467621867207,7834.055918992703,7831.320964289036,0.19768023102194884
14,15000000.0,7744.1501843058595,7880.028497176153,7896.604715875719,0.1977007372622184
15,16000000.0,7747.736940613377,7877.890642597731,7892.659830248269,0.19784594397343525
16,17000000.0,7782.457925328645,7923.303037495244,7949.404085788023,0.20188603463351293
17,18000000.0,7868.481786181514,8008.331139342616,8029.371649162553,0.19607489538068107
18,19000000.0,7904.510772457341,8080.068396905213,8103.890667879166,0.19950882620126592
19,20000000.0,7938.582812642232,8081.155516554139,8116.60356400269,0.19934551573590575
