,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,500000.0,5242.890962140415,5237.175189346902,5240.785572736791,0.08574918281722413
1,1450000.0,6073.132410447367,6056.8822083241,6078.82514840224,0.13883964889882128
2,2400000.0,6483.306760423447,6471.358418578404,6493.670613030568,0.15626400823756798
3,3350000.0,6717.851727506937,6679.433374237914,6727.4472086965225,0.15837731352025614
4,4300000.0,6905.959575788568,6849.951798211209,6915.008296082111,0.15678964101185336
5,5250000.0,7050.576199004537,7016.788684555449,7065.690427769585,0.16384725787202298
6,6200000.0,7185.026236260656,7114.137903854868,7208.31422289932,0.16961963251466278
7,7150000.0,7235.205791727041,7156.280246517791,7268.863908449326,0.1733419078135149
8,8100000.0,7333.793661380244,7252.438612665059,7360.15582735694,0.17279717710376868
9,9050000.0,7420.059860288904,7324.873953339975,7474.485223729782,0.18131038879206654
10,10000000.0,7533.273081239354,7423.769654915359,7568.98777433786,0.17336890343592856
