,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,500000.0,5267.116389893959,5263.652341019254,5266.077561998586,0.08743970997059539
1,1450000.0,6104.398418819782,6079.138392720847,6101.395575431628,0.13132260827023134
2,2400000.0,6472.718378916792,6456.912245105702,6476.727779683266,0.14216448487857514
3,3350000.0,6697.491629124095,6665.565422311712,6711.8749088312525,0.16033500787667437
4,4300000.0,6880.824574063348,6834.51790813508,6906.2114783508205,0.16689449158043823
5,5250000.0,7004.338782588541,6945.832138541478,7020.942309911061,0.16617554947953306
6,6200000.0,7183.711598782859,7142.890974506818,7214.477928880076,0.17135568319120195
7,7150000.0,7299.224849988189,7239.2715813878585,7328.940415780424,0.17282161579851285
8,8100000.0,7371.188266595375,7317.9510986402265,7408.875721380483,0.17577081232889613
9,9050000.0,7374.004807406946,7300.888385993749,7414.528233504462,0.1736376792584088
10,10000000.0,7540.960432656506,7444.624691110756,7585.890252687109,0.174283253026199
