,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-13301.632595357196,-13359.583239055495,-13256.264420514737,0.16775846384498555
1,2000000.0,-12266.558873095546,-12371.100440061236,-12227.575226817202,0.15606623593439756
2,3000000.0,-11543.194180525139,-11621.46780030868,-11526.70350261883,0.17851863971439413
3,4000000.0,-11963.285078950932,-12250.714851178027,-11773.386795975879,0.1964812465873473
4,5000000.0,-12225.247047286404,-12413.91611733448,-12138.42259993953,0.19520733302655233
5,6000000.0,-10644.163287295774,-10854.343757683493,-10541.11721184978,0.19772811003115523
6,7000000.0,-11555.124156075857,-11849.050840667578,-11464.634213870773,0.1918636306158437
7,8000000.0,-11846.21025740076,-12119.846623401463,-11793.143529012583,0.1897603542787548
8,9000000.0,-11736.747222443284,-12100.602180194033,-11645.49813306902,0.18675142967110456
9,10000000.0,-10656.741853383546,-10960.680102743756,-10629.81137032186,0.18416609027231634
10,11000000.0,-12096.012379888009,-12458.362827447114,-11942.626538401364,0.2034186554371392
11,12000000.0,-10587.245229984223,-10955.882890815092,-10549.544656852608,0.1827570263940844
12,13000000.0,-10070.629507835969,-10611.095468512523,-9921.108557531192,0.18233984409669635
13,14000000.0,-10005.295001155011,-10657.780364478358,-9795.011797208666,0.19456704899692528
14,15000000.0,-10653.271129129114,-11350.261361414934,-10437.24578194086,0.20068869733497274
15,16000000.0,-11956.437194323269,-12472.122377765678,-11864.331565273937,0.2000514600475476
16,17000000.0,-11126.01885059608,-11897.307107899107,-10891.55943918461,0.1974796506080417
17,18000000.0,-9532.157694882388,-10070.704929012436,-9461.610453660165,0.20131034448684892
18,19000000.0,-10033.363650951555,-10907.109235597112,-9756.742390566698,0.19645919865136377
19,20000000.0,-10574.735821068529,-11427.241916494688,-10238.575944139215,0.19368343171738858
