,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-13108.062117909865,-13169.810244631117,-13048.458430938968,0.18090599517756456
1,2000000.0,-11419.424673137906,-11450.136203981174,-11382.262152122456,0.182858828226025
2,3000000.0,-11912.599432105819,-12059.282672939544,-11800.588980497485,0.19349758964333127
3,4000000.0,-10677.210171474731,-10885.736029729538,-10565.448924992303,0.1727406272083082
4,5000000.0,-10631.936991656945,-10897.254666583014,-10530.282419693269,0.18626753953088748
5,6000000.0,-10890.691672413099,-11154.542914652015,-10805.116141051121,0.19428254654582108
6,7000000.0,-11952.688377785315,-12168.942842916646,-11884.887214770755,0.19686780399092998
7,8000000.0,-10380.520732608815,-10725.924718529257,-10254.922804345553,0.18624473256335058
8,9000000.0,-10548.302431892116,-10813.673331356225,-10511.749685018312,0.17447731716831347
9,10000000.0,-11936.760631524878,-12432.975360696206,-11765.312843706382,0.19591456686208686
10,11000000.0,-11342.988988635268,-11948.238978374407,-11030.948274174365,0.20460239100877825
11,12000000.0,-10767.29294281419,-11269.509637844772,-10630.320875708368,0.17973889794923742
12,13000000.0,-11460.700813347556,-11879.862877329524,-11372.84525860293,0.195069481407895
13,14000000.0,-11457.59767625425,-12150.859334234334,-11147.845278367997,0.2087832506492322
14,15000000.0,-10514.378627216425,-11012.90869521494,-10433.062193675965,0.186202927974295
15,16000000.0,-10676.976395781121,-11188.686827121683,-10603.881201982987,0.19592741232841013
16,17000000.0,-9783.074077899582,-10469.965391096752,-9600.23315302276,0.20676590813718163
17,18000000.0,-9706.69533068108,-10499.305152529854,-9488.099758978215,0.20303771984672778
18,19000000.0,-10729.191339215933,-11499.117905033629,-10548.806102209994,0.2003189316068929
19,20000000.0,-9593.510885471349,-10451.855475666689,-9356.847555819097,0.20620338788828754
