,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12355.516950648427,-12356.23155721534,-12341.6284191033,0.17638412929109842
1,2000000.0,-12420.567226754389,-12464.328605576799,-12414.077377245847,0.16881004483868148
2,3000000.0,-12965.270383903888,-13067.718478229684,-12954.43350338704,0.14881624751675035
3,4000000.0,-10629.961634857538,-10699.122483839432,-10631.682846759024,0.16694270981324608
4,5000000.0,-11695.753731294282,-12008.725899422276,-11517.16585062753,0.18660364742578203
5,6000000.0,-11500.105883919896,-11843.958793451779,-11327.172335769366,0.1906886654642989
6,7000000.0,-11632.771826259162,-11894.72658067696,-11557.460499604624,0.19590691474572886
7,8000000.0,-10674.621584087134,-10985.387527148985,-10577.160188563743,0.19999046511364071
8,9000000.0,-10890.012851215524,-11221.255502624766,-10812.308656207697,0.18879861721176958
9,10000000.0,-11036.440561086316,-11546.999878635856,-10814.157898959385,0.20386383986013895
10,11000000.0,-10341.374349686123,-10735.033866518073,-10278.646353288312,0.18840711447439176
11,12000000.0,-12300.731873729252,-12864.674515182365,-12100.312022785984,0.20289951138656773
12,13000000.0,-10792.077471541073,-11607.362992229238,-10337.384104839064,0.2039784382194229
13,14000000.0,-10396.06051555507,-10896.33287744211,-10315.00655261473,0.1941608006016207
14,15000000.0,-10911.676308891538,-11473.959375925444,-10797.314672305334,0.18061668554120014
15,16000000.0,-11252.94690993065,-11894.449819332638,-11050.018953473544,0.20600147754232445
16,17000000.0,-10565.375642671199,-11138.446399431323,-10364.653043703081,0.20274384751946756
17,18000000.0,-10697.176298759037,-11346.271502170559,-10515.819638297198,0.20218311871151193
18,19000000.0,-11463.968776450296,-12261.324353385802,-11156.140411560691,0.20948976040260592
19,20000000.0,-11648.403761312364,-12642.460796369824,-11260.076493941046,0.21292428955511428
