,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12968.283787009845,-12975.561881195588,-12957.557316151238,0.1664760220085476
1,2000000.0,-12890.16931735834,-12992.919318069326,-12842.172884092988,0.14529120996445652
2,3000000.0,-12729.095576807542,-12882.8680562429,-12630.94096947486,0.19243000612064107
3,4000000.0,-11430.715655599242,-11639.345649989476,-11237.00875577964,0.2000231400740405
4,5000000.0,-10609.432095578944,-10769.767036350435,-10573.758251580955,0.17210963714601218
5,6000000.0,-12007.36186476366,-12198.91927010202,-11927.753471732232,0.19150552857186257
6,7000000.0,-11447.243545887006,-11771.749275729588,-11344.045217018263,0.1952970277219156
7,8000000.0,-12919.356916547245,-13224.782186500819,-12794.690037141536,0.1994513013736141
8,9000000.0,-11084.158640126881,-11405.660315505222,-11026.598612148324,0.18625993634732033
9,10000000.0,-10342.316877871397,-10787.342524593183,-10178.225847017347,0.18993788225347005
10,11000000.0,-12303.27023773331,-12656.133226433165,-12231.076209684366,0.19889666990872967
11,12000000.0,-11530.170964950781,-12065.709770838115,-11340.443434973417,0.20489694771812952
12,13000000.0,-9848.520649785236,-10262.40245342929,-9778.72505920656,0.17338738258464115
13,14000000.0,-10828.905479084082,-11333.608710330032,-10686.348771726245,0.2002193328390903
14,15000000.0,-9988.219286667254,-10744.478114012518,-9684.508339971375,0.20615259251108758
15,16000000.0,-10928.968551468151,-11486.814005741846,-10815.91490953728,0.16523245952344387
16,17000000.0,-11849.88292693915,-12465.245434049895,-11728.118229053782,0.18174142695194795
17,18000000.0,-10549.761615570427,-11150.065488009526,-10467.418161196869,0.19591537366078063
18,19000000.0,-10944.824743442356,-11821.624123132999,-10679.762949675141,0.2022987686027751
19,20000000.0,-10201.793748076241,-10806.37448241713,-10136.639359530616,0.19527690593140706
