,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-13507.613383173799,-13590.927838786978,-13436.423006335925,0.18118172872801347
1,2000000.0,-11487.015902492956,-11638.503139147339,-11374.453536127563,0.17584482905339133
2,3000000.0,-11033.220042206307,-11077.949360216213,-11029.32190386796,0.170896503872147
3,4000000.0,-11530.006221700653,-11685.687592511411,-11464.953470170009,0.1756536896473511
4,5000000.0,-10889.504557800476,-11053.428587402883,-10815.943729556107,0.18664509358758524
5,6000000.0,-11504.43819703657,-11741.41614551891,-11427.005714020544,0.18269327348617906
6,7000000.0,-11459.793274299678,-11768.754973537607,-11332.745102554276,0.19641757330343987
7,8000000.0,-11762.479740059303,-12162.651646888651,-11534.39895533781,0.19861523680543125
8,9000000.0,-11743.473139264901,-12140.567569173156,-11576.275218086077,0.18235834010086815
9,10000000.0,-11602.757245887056,-11993.823501766732,-11451.751931978799,0.20381861912677607
10,11000000.0,-10639.829486249639,-11040.509691594338,-10539.080472840635,0.18020149152324882
11,12000000.0,-10153.440547631708,-10635.706301183409,-10041.176119802662,0.18598827510175264
12,13000000.0,-11360.352820911063,-11991.018945114054,-11151.422233614472,0.19923854002156313
13,14000000.0,-10437.733350706923,-10971.615905845618,-10335.996427149421,0.1933571135513061
14,15000000.0,-8989.147344039546,-9445.589341509442,-8911.011478124736,0.19198080924268246
15,16000000.0,-9282.275782002018,-9955.25280081021,-9113.369787949536,0.20095108800007383
16,17000000.0,-10658.666703024142,-11260.341671506181,-10517.865566070952,0.204292322655029
17,18000000.0,-9247.86021532055,-9997.600392821903,-9066.500141896133,0.19771340107236793
18,19000000.0,-10242.099700301846,-11113.82805101994,-9916.817825166661,0.20007913528247298
19,20000000.0,-10251.76783446056,-11091.441971069073,-10011.479111232939,0.20466510779890482
