,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,5000000.0,1353.6850655643548,1374.7597623528543,1379.1051430168259,0.14927292706492806
1,6000000.0,1117.8256025724843,1153.7332263359722,1167.1822359305668,0.17258300436323912
2,7000000.0,1112.2452806404774,1169.6348008482746,1194.7381641627642,0.1780216904594955
3,8000000.0,1467.906383387197,1500.0491109882207,1520.8122567343378,0.16423644150431083
4,9000000.0,1394.462279968035,1520.7114086992763,1523.454756882236,0.17875535907979961
5,10000000.0,1883.83794805003,1990.8211820369834,2001.1869592686062,0.17918337155580194
6,11000000.0,1783.5045759410546,1897.5638034313556,1898.4232557665393,0.1675297520711981
7,12000000.0,1447.2139901228963,1609.8381843647508,1618.7281560004117,0.17784899230435403
8,13000000.0,1466.750979222728,1679.3226877260934,1709.660603699687,0.1869348796032981
9,14000000.0,1523.064064402626,1702.534900533666,1734.0185810735506,0.18467944813436935
10,15000000.0,1257.64079113625,1471.6754218553097,1476.7762924974866,0.18731280074583037
11,16000000.0,1640.1681976949008,1687.0291386792123,1732.827677973714,0.1737729280789955
12,17000000.0,1584.8081100584232,1720.3814577482874,1752.3635491611449,0.18779791570938792
13,18000000.0,2055.928006380417,2141.8094137981093,2184.08887891753,0.18500606143550727
14,19000000.0,1075.9018404114363,1305.1636894094322,1332.957264946431,0.1851604761572065
15,20000000.0,1528.030778534958,1731.853848243458,1739.9263500922818,0.1836128565120271
