,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-331.8693256276589,-344.26405756824636,-334.8145795765505,0.0901298326924986
1,2000000.0,267.2491560048906,281.9730750231903,284.10864587156004,0.13634046073237857
2,3000000.0,147.74380884165907,222.75044139588834,218.84009783978172,0.11268133584738547
3,4000000.0,913.6676936316328,921.6535465500572,982.779332490244,0.17421955044153073
4,5000000.0,816.7072378854564,884.5273562727375,888.9668613325356,0.15658939280490103
5,6000000.0,755.4256907485789,797.6743747438392,845.9042110415771,0.17269316779187702
6,7000000.0,982.4745448341564,1013.0618073861311,1022.6177434552874,0.1533810008986869
7,8000000.0,1571.7421641603821,1591.1577820389628,1612.1185130091073,0.15628709747564976
8,9000000.0,1407.202094116338,1516.7352399872584,1519.3938071998004,0.18102165821793617
9,10000000.0,1325.6075829846711,1428.9993832727814,1426.3849066430728,0.17432210526681016
10,11000000.0,1150.5256697904256,1196.2629389981096,1245.812023614699,0.17761033428122114
11,12000000.0,1398.6892143569585,1502.5495731797846,1526.6728433696246,0.1737165215572693
12,13000000.0,1537.5531702996893,1651.084240437267,1654.4249838821152,0.17858484223738644
13,14000000.0,1688.5643702319885,1667.5714523169268,1746.6549481954823,0.17343727626019795
14,15000000.0,1459.4682339200476,1545.4489200240268,1571.8192775521225,0.1671086278580513
15,16000000.0,1837.7988565364744,1926.3194057572036,1957.485646507672,0.1739175450520424
16,17000000.0,1751.1953765671487,1852.5612861549648,1884.6496283144565,0.18590920083963544
17,18000000.0,1580.9647072825337,1790.1871127544891,1784.9638863354521,0.18513330270907005
18,19000000.0,1822.9408706416948,1992.2394747746318,2064.296001881737,0.19175448668439202
19,20000000.0,1838.3221817170431,2059.2387495720745,2096.4451095211334,0.19011879607344162
