-3.229659532263287058e+00 2.302066966074083787e+00
-2.869042460453119059e+00 3.083279362055482586e+00
-3.267605877837397532e+00 2.100355174223531129e+00
-3.353985213497496343e+00 1.892196930982011249e+00
-3.645964873512499427e+00 1.206539161242857539e+00
-3.353898055310874149e+00 1.622086179337731027e+00
-3.483768893943149703e+00 1.896800061806975801e+00
-3.243093231543538568e+00 2.385007371781052932e+00
-3.053673386598880324e+00 2.495386020756527934e+00
-3.094644779001963109e+00 2.291267500627022002e+00
-3.738290093270708159e+00 1.083559146228004977e+00
-3.532509495533339372e+00 1.622557707627710899e+00
-3.478651738207960253e+00 1.585321214665852407e+00
-3.327658888360858214e+00 2.070613135318094766e+00
-3.543735619561456662e+00 1.339516414102299047e+00
-3.679615440979314922e+00 1.231538218757331160e+00
-3.660092389183490891e+00 1.277972408647404468e+00
-2.590452486145581990e+00 3.694322029967325172e+00
-2.716567280285467234e+00 3.324902277886183644e+00
-3.384062579657528769e+00 1.319109001951288329e+00
-3.521422811913061501e+00 1.549427207931081352e+00
-2.999981644121107127e+00 2.731904343520441536e+00
-3.418173543563111316e+00 1.800175687250761269e+00
-3.406334054885884921e+00 1.761408940608544693e+00
-2.684616754919423531e+00 3.473792555249243463e+00
-3.418941092347302035e+00 1.683587414823196404e+00
-3.260278497987902480e+00 1.864071220807601348e+00
-2.886564812756023723e+00 2.634210814828076952e+00
-3.623068163177287637e+00 1.375304892654167332e+00
-2.982883774708160018e+00 2.693638910147278409e+00
-2.628794567910083924e+00 2.910289541829288673e+00
-2.834077297788069050e+00 3.438999201430630759e+00
-2.538145785114312769e+00 3.763153858962390075e+00
-2.948298345343037141e+00 2.769699142019235616e+00
-3.248547113781019569e+00 2.118690437397795723e+00
-3.147928162375175365e+00 2.119318894911733864e+00
-3.484409333041684320e+00 1.494933100547485072e+00
-3.376668189689643995e+00 1.788671151787794900e+00
-3.376388077838573309e+00 1.787078645604204929e+00
-3.680612566174023215e+00 1.049058823652174954e+00
-3.274635752264372979e+00 1.925548097591101904e+00
-3.661761567423739816e+00 1.124897816755310087e+00
-3.227421428639702050e+00 2.471085019175434105e+00
-3.677648641027114529e+00 1.290576998976178835e+00
-3.636566998930064631e+00 1.478888838866696087e+00
-3.086126303222862521e+00 2.582086942370929616e+00
-3.680763082649724183e+00 1.559532351669691508e+00
-3.715275186702019283e+00 1.212145708052781101e+00
-3.429227367272302374e+00 1.911290538882694845e+00
-3.529746051222687253e+00 1.617124380082955115e+00
-2.865815810555338849e+00 2.773114348175005794e+00
-3.257539825908532194e+00 2.039947655807340610e+00
-3.033946137195244752e+00 2.483517565701607310e+00
-2.745479517449588069e+00 3.205643870150757913e+00
-3.593831033208842118e+00 1.844224212910298366e+00
-2.623552106856076982e+00 3.246466651091325595e+00
-3.167552716114634404e+00 1.960804184441914177e+00
-3.688707696573590766e+00 1.201234552036227754e+00
-3.576301091505542651e+00 1.451467033309602916e+00
-2.678544146083182032e+00 3.529608808459113956e+00
-3.074884843822571767e+00 2.225087135969610941e+00
-3.406049708531295295e+00 1.987857082836639311e+00
-3.610099069057838950e+00 1.071116433803900536e+00
-3.079496235443914820e+00 2.500565762738605091e+00
-3.400801635582136662e+00 2.046471542953350653e+00
-3.640494931541956802e+00 1.306544520653052821e+00
