-1.907249378954355645e+00 4.865948578194738694e+00
-1.619634487628705877e+00 5.440158567948804702e+00
-1.916751573553629129e+00 4.784892297247595572e+00
-1.682835936728898973e+00 5.167120849567165664e+00
-1.659668854196828081e+00 5.275379164113663144e+00
-1.668906394827827544e+00 5.205885000292458820e+00
-1.534136210782319987e+00 5.461029816458312425e+00
-1.169207967725473418e+00 6.331430355007718447e+00
-1.579596379623567914e+00 5.711852478523298693e+00
-1.902370042836013075e+00 4.797472940264940533e+00
-2.140001968641953578e+00 4.411161759810241279e+00
-1.732411752039887398e+00 5.191503517996785888e+00
-2.096644811979113232e+00 4.456516649707034539e+00
-1.182043344715100197e+00 6.174524882664435665e+00
-1.696177080203702392e+00 5.197884081009434887e+00
-1.913727495036681603e+00 4.804583901784670985e+00
-1.337078363633711575e+00 5.942751308226368323e+00
-1.737617365888020515e+00 5.127124398247011605e+00
-1.496286326375519282e+00 5.554890890717874008e+00
-1.784747297699860624e+00 5.006618050456263624e+00
-1.353382367737992142e+00 5.940109672321177037e+00
-1.623703802206387437e+00 5.502878740655567924e+00
-1.389088080976909501e+00 5.804704614438557897e+00
-1.786369967493656175e+00 5.000088132302651367e+00
-1.737540493450708379e+00 5.105651893121510909e+00
-9.820290980626964483e-01 6.609086625317114994e+00
-1.654917975349802006e+00 5.295974717991171588e+00
-1.242974433331849315e+00 6.139137905903004011e+00
-1.920394129922222470e+00 4.707217056923448162e+00
-1.743596438457363229e+00 5.083351050866823151e+00
-1.318514984956298486e+00 5.952621871839095746e+00
-1.581443546913210652e+00 5.320917295503067024e+00
-1.820787045058663622e+00 5.070883461241158408e+00
-1.837203592643970040e+00 4.934533589231936190e+00
-1.893265135266798183e+00 4.930320282368963802e+00
-1.729939128450243890e+00 5.051435020227375894e+00
-1.835128266782936945e+00 4.838077798545885599e+00
-2.001866697452820976e+00 4.581245455396919297e+00
-1.811499817866854878e+00 5.122001415054456608e+00
-1.729969157829930548e+00 5.079953705996743452e+00
-1.699294615819097576e+00 5.151441411764125178e+00
-1.270264513687473951e+00 6.115738857960637986e+00
-1.757881470046476213e+00 5.109975750364684544e+00
-1.680314955176724467e+00 5.202204944221526794e+00
-1.847808843574820781e+00 4.938338816571706147e+00
-1.832981508462908193e+00 4.847082731908206377e+00
-2.064303471602112250e+00 4.429658759463627860e+00
-1.920515814066195315e+00 4.954376193210096702e+00
-2.021327818510587626e+00 4.681878197711073497e+00
-1.931212884741322355e+00 4.766642904135006020e+00
-1.637711345176518618e+00 5.320493756409777397e+00
-1.581664115871045606e+00 5.569892951689840999e+00
-1.238214450687689983e+00 6.144090350164107761e+00
-1.687356127943015593e+00 5.286347597012853505e+00
-1.941838426689000530e+00 4.780431768054632435e+00
-1.745083855758011282e+00 5.120839716612112014e+00
-1.531475634142930753e+00 5.437536469968039299e+00
-1.864281813500926033e+00 4.973325716378522721e+00
-1.545449236665775494e+00 5.572305715147908067e+00
-1.573393938369386458e+00 5.477364928643253528e+00
-2.133924433139275934e+00 4.334170472827026721e+00
-1.810563258594709124e+00 5.050528180996527894e+00
-1.789016441311869432e+00 5.140843729642868176e+00
-9.348763202429327679e-01 6.801349136543428209e+00
-1.625152193302776382e+00 5.369935584166764642e+00
-2.012021526203718658e+00 4.666868042590452959e+00
-2.047000042070257653e+00 4.574143674351507372e+00
-2.182678478023754920e+00 4.269282125990971011e+00
-2.003078615585252020e+00 4.527373255781866668e+00
-1.339046148706826367e+00 6.000375574462231576e+00
-2.172077625684310842e+00 4.200652107223893594e+00
-1.882701200694904431e+00 4.776622276274805401e+00
-2.011178090328583856e+00 4.586842862822543054e+00
-1.753464011010460233e+00 5.121130384627441856e+00
-1.115613113123459677e+00 6.447376057179429409e+00
-1.918083740619015876e+00 4.800470375029238568e+00
-2.131885577943050336e+00 4.339608759682329620e+00
-1.937101114523080092e+00 4.691353198749709463e+00
-1.437898032489877798e+00 5.676370575047414491e+00
-1.927885118258304553e+00 4.742069349398051692e+00
-1.961144217166639558e+00 4.747995956185072863e+00
-1.996500989131571924e+00 4.633791766708196924e+00
-1.924885058877195965e+00 4.686436514099868056e+00
-8.887717790197694478e-01 6.767619617677345545e+00
-1.761100177398857491e+00 5.132285655945571179e+00
-1.644068612030920029e+00 5.254962568035136172e+00
-1.877385551923877793e+00 4.870659926967342734e+00
-1.694419525636795987e+00 5.198043148059760199e+00
-1.314942463320174948e+00 5.961947745148491684e+00
-2.157020962803493536e+00 4.242257792471129108e+00
-1.552387509878792038e+00 5.421919471390061140e+00
-1.028109119651179348e+00 6.723180247931203724e+00
-1.795259266635793827e+00 5.091330651161293019e+00
-2.052740900611382813e+00 4.585600937726754367e+00
-2.014059526210184803e+00 4.521577431168060102e+00
-1.956847101917225107e+00 4.644218666160703002e+00
-1.571226199988703609e+00 5.508881444497420787e+00
-1.302749517657946443e+00 6.055762830193482493e+00
