-3.004108371449076387e+00 3.162243152037879312e+00
-2.709774737291176905e+00 3.186327516714686947e+00
-2.894904181607313554e+00 3.248668520114057934e+00
-2.854847208289825300e+00 2.984654209004435899e+00
-2.724636970337566577e+00 3.559653439389545149e+00
-2.956565979280025402e+00 2.397039407415051393e+00
-2.467064119891803742e+00 3.209348951610298872e+00
-2.897266273145444604e+00 2.729190145468272100e+00
-3.243649202148535693e+00 2.738715077090405181e+00
-2.809982628549014816e+00 2.921380777797237815e+00
-3.019796019905491402e+00 2.812860187754130159e+00
-2.224601057825188910e+00 3.569137082412427553e+00
-2.779075450916199230e+00 2.551683665840210224e+00
-2.759794224659757322e+00 3.469868974413913065e+00
-2.483581087070443338e+00 3.174408805119577792e+00
-2.849883640742729263e+00 2.643706779825565345e+00
-3.089171392217971324e+00 2.961147022518442196e+00
-2.605242853252344837e+00 2.317878856200056514e+00
-3.341130369587454130e+00 2.481538937919459453e+00
-3.367203492334692960e+00 2.384244556383666946e+00
-2.989747451897874608e+00 2.655018620200884527e+00
-2.712714264800261343e+00 3.788960384281347071e+00
-2.713695333398673526e+00 2.782781091462476208e+00
-3.074885076204782131e+00 2.989433477511152848e+00
-2.822177790277756504e+00 3.083606380593407970e+00
-2.182311296868064243e+00 3.684348281762572341e+00
-3.164843500125268161e+00 2.915857349703227186e+00
-2.791410891297769759e+00 3.385884424200227283e+00
-2.989031314423185037e+00 2.711061793712272738e+00
-2.604357585839488287e+00 2.876042099568692390e+00
-2.490927212407812785e+00 3.783873437611146695e+00
-2.226570056902693828e+00 4.470661291589891562e+00
-2.590571580609181801e+00 3.786808244447668059e+00
-2.784364907285357127e+00 3.514239395701669544e+00
-3.036155992130894710e+00 2.486141418332648900e+00
-2.954911548182727721e+00 2.422575293789325901e+00
-2.620098571744123639e+00 2.395645057457314930e+00
-2.609820096676863876e+00 3.685477141212719410e+00
-2.204640043662007720e+00 3.342927770361374229e+00
-2.778305089224196056e+00 2.954710265069999231e+00
-2.812529892121559350e+00 2.720284738771912458e+00
-3.069299202799747661e+00 3.366319046281313732e+00
-3.094681141380861256e+00 2.318146785076300453e+00
-2.671276655946338341e+00 3.286916407932264583e+00
-2.779950082077690343e+00 3.210049064184146594e+00
-3.048289379325183734e+00 2.758314565227953263e+00
-2.409282345803538394e+00 2.407480584856913630e+00
-2.778122588067253318e+00 2.899617899576089286e+00
-2.313543475280189554e+00 3.381139011654872739e+00
-3.106769527737419878e+00 2.559279319528864782e+00
-2.795225328448777358e+00 2.411353946211436394e+00
-2.786129248766342936e+00 2.760779103791533018e+00
-2.806925725716217457e+00 2.404491220390089889e+00
-3.290658910177175933e+00 2.790470609578775463e+00
-2.555426778845908409e+00 3.023792773574563775e+00
-3.183634970137134701e+00 2.520646548744838178e+00
-2.743842367827695305e+00 2.669011400265969502e+00
-3.086414247913003006e+00 2.761220271394126069e+00
-2.886681695359508915e+00 3.336020861497193568e+00
-3.368040941692524548e+00 2.641296212012122613e+00
-3.370882496141897722e+00 2.513068876726340939e+00
