,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-13613.068091154038,-13590.424461270004,-13592.330286837569,0.1495753870887564
1,2000000.0,-11359.540829148285,-11367.484895573021,-11359.782435527006,0.12818327618434136
2,3000000.0,-11855.179252609218,-11921.071871182434,-11837.181414883702,0.18135838947566935
3,4000000.0,-10763.500837321712,-10838.90824562481,-10767.211210975769,0.1466571241857867
4,5000000.0,-12929.039492356373,-13063.485090424081,-12907.274913661682,0.1854989457733305
5,6000000.0,-11832.564133252125,-11915.597896924852,-11740.719423834893,0.19734489855466433
6,7000000.0,-9750.407419790063,-9808.813032874645,-9687.079975118617,0.19223792669239537
7,8000000.0,-11902.48803958122,-11945.719950614015,-11875.716880996662,0.17879657268007232
8,9000000.0,-10688.093650064135,-10771.94284959369,-10657.767501478123,0.1842307956702413
9,10000000.0,-10478.513331772805,-10508.860735068502,-10419.954833550939,0.1848445281898384
10,11000000.0,-11291.790966566332,-11361.79962590172,-11271.895949519312,0.17153152254223286
11,12000000.0,-10858.82399117727,-10965.647675643113,-10798.155663487405,0.1922278945897946
12,13000000.0,-10038.862011859941,-10106.19737518905,-9890.762492189398,0.2009481776334969
13,14000000.0,-9484.968244361318,-9710.446088272509,-9445.390948151633,0.19697215477185426
14,15000000.0,-10358.361386287035,-10569.353358218143,-10201.730054999774,0.20281270135641968
15,16000000.0,-11193.1243253471,-11245.15572034444,-11021.882174046634,0.19844289059890957
16,17000000.0,-9501.335552391247,-9691.079463679815,-9438.026147195733,0.1949639020966177
17,18000000.0,-9732.408078098555,-9857.036799050215,-9661.6347473714,0.19045576094700184
18,19000000.0,-10443.877252055423,-10800.902885618707,-10385.659313629041,0.19705544784091514
19,20000000.0,-9876.994580075969,-10114.71972969889,-9703.745651342011,0.20700290982631966
