,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-13332.820663349707,-13368.513937093745,-13330.625834887793,0.1301253699687115
1,2000000.0,-12230.90492265332,-12187.334277022483,-12137.92592433355,0.18018061207766872
2,3000000.0,-12481.621985041482,-12557.347487316421,-12478.263738265648,0.1704705499889988
3,4000000.0,-10943.437262663872,-11004.135426173483,-10940.049481992757,0.170287043495495
4,5000000.0,-11709.774813154028,-11765.0943485715,-11580.067503706578,0.19997556059763213
5,6000000.0,-11850.597386828895,-11804.911021795051,-11790.65490795427,0.17416512125320865
6,7000000.0,-11108.288376598912,-11345.791015496388,-11015.812784619318,0.20057499322909933
7,8000000.0,-11137.365669502808,-11064.004030708642,-10999.93855127382,0.18548612404067552
8,9000000.0,-10995.212020572248,-11149.153739324585,-10863.705505862232,0.20067276020344
9,10000000.0,-11021.14669620363,-11050.513460707309,-10941.809633923196,0.19062151592627233
10,11000000.0,-11154.187338367045,-11076.448305536265,-11047.43557645445,0.18493049726757943
11,12000000.0,-10892.509733477928,-10974.570487732879,-10842.880269760964,0.19038949789778478
12,13000000.0,-11258.054503192634,-11106.854175022076,-10805.488004152274,0.21160136967278775
13,14000000.0,-10808.863339472,-11032.176569327703,-10775.623254554142,0.19271868513349247
14,15000000.0,-10418.204788274425,-10357.220304953305,-10190.859248694305,0.198274915982483
15,16000000.0,-10131.671804119806,-10314.660566543367,-10012.446701641533,0.2047503173695647
16,17000000.0,-9994.060154442986,-10313.422261779131,-9927.710643680044,0.2006707604206972
17,18000000.0,-11596.965414423372,-11876.358667322094,-11565.903794554057,0.19344546036508914
18,19000000.0,-10894.458727919999,-11097.24661435845,-10692.050192817884,0.20894414557923263
19,20000000.0,-11561.731567075358,-11636.252028345267,-11261.955650137294,0.2066581134798962
