,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12932.6923082875,-12937.765303863185,-12935.107664712736,0.12640929330322223
1,2000000.0,-11233.035921596465,-11210.98738255132,-11203.256589963781,0.168598517823376
2,3000000.0,-11213.74698592737,-11238.17848888946,-11181.55243147675,0.1869150926072217
3,4000000.0,-11714.988367572272,-11837.82967515203,-11681.001303841276,0.18822103583898742
4,5000000.0,-11743.757598837954,-11765.352441168305,-11613.376656940623,0.19429364727745754
5,6000000.0,-12181.625937926354,-12183.135739123105,-12124.261016247414,0.18336875485253068
6,7000000.0,-10833.865396398081,-10902.630819604137,-10750.63091749956,0.19680338246344115
7,8000000.0,-11128.010863116813,-11201.614775460961,-11009.874453921071,0.19922640061270605
8,9000000.0,-11220.945908558992,-11441.392429339729,-11154.126707663285,0.19809333276428617
9,10000000.0,-11526.708002889758,-11517.953086142577,-11411.634995495535,0.18956741407746103
10,11000000.0,-10310.474511505103,-10430.478913118222,-10294.960017462421,0.18383504063165468
11,12000000.0,-11150.596563904823,-11218.653477362195,-11026.815568785727,0.1935185086609229
12,13000000.0,-9972.672230374956,-10155.801404877811,-9926.255409582915,0.19228514062300273
13,14000000.0,-9987.46792945893,-10089.367988568862,-9854.773057944887,0.20249716476133142
14,15000000.0,-10354.333337921347,-10394.467958480996,-10271.537331717533,0.19015159469072862
15,16000000.0,-11382.558723293223,-11516.82176067664,-11229.181113841341,0.2027673695657529
16,17000000.0,-10852.034744854045,-11021.677937193092,-10674.532103986181,0.20622917076800693
17,18000000.0,-8908.60960214311,-9177.445961413216,-8823.270784845241,0.20501391196226015
18,19000000.0,-9241.461794546414,-9267.964419246444,-8987.908997228558,0.20709874223099403
19,20000000.0,-10714.139055998456,-10653.884591757398,-10371.280224819911,0.20404962589503509
