,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-13172.707562550255,-13214.29739478392,-13134.045751794856,0.17887720442200458
1,2000000.0,-11971.010692902762,-11983.983316904147,-11969.015887819056,0.14738468723782527
2,3000000.0,-12219.92841120715,-12237.053105480316,-11936.212539526172,0.20453356778940296
3,4000000.0,-11536.008425748008,-11584.22641283363,-11394.66660109865,0.1984651898097551
4,5000000.0,-11634.873982369036,-11734.201575210089,-11546.607700789455,0.19692472594254787
5,6000000.0,-12296.547887745131,-12357.833473486937,-12126.792856415714,0.2024019776846023
6,7000000.0,-11147.261444966216,-11133.780468951987,-11077.558393191792,0.18325896993126609
7,8000000.0,-10401.995772885075,-10438.927183519876,-10347.433184048003,0.1969178254352818
8,9000000.0,-10962.082725601664,-11057.593101954408,-10828.850306459924,0.1985261976857176
9,10000000.0,-11011.271386859502,-11163.554399412176,-10886.655766213342,0.2014546345245553
10,11000000.0,-10618.159972514894,-10635.033529410051,-10542.418534953145,0.19181396643334805
11,12000000.0,-11552.19753200769,-11689.906625990703,-11504.410842525624,0.19834342559102097
12,13000000.0,-11318.6497772615,-11427.789254311994,-11143.663405222851,0.20433229669307523
13,14000000.0,-10910.934906702123,-10965.690531815153,-10677.842512126315,0.20750487417196478
14,15000000.0,-9638.990538708467,-9817.613659180353,-9524.65495362195,0.2015577698473123
15,16000000.0,-11481.96006355083,-11602.190144743652,-11405.390652336173,0.19363180338608033
16,17000000.0,-10793.190305535949,-10857.801923407029,-10731.922685174175,0.18199302507309859
17,18000000.0,-10134.148746770134,-10283.278609310384,-9822.475977190925,0.2116606896903826
18,19000000.0,-10322.674282546122,-10494.111803450318,-10089.64404151179,0.2080780839558752
19,20000000.0,-11673.65422387301,-12094.040916802809,-11572.222122008518,0.20666326311892202
