,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12362.983825283647,-12412.244946534225,-12314.298515222863,0.1816357718480489
1,2000000.0,-12665.432742373667,-12644.685885632385,-12590.151371536893,0.18368063508580276
2,3000000.0,-10919.858369710195,-10933.03837728617,-10904.665359848912,0.1795970767717877
3,4000000.0,-11229.43774787458,-11280.881889260254,-11177.281229484564,0.18994837579408255
4,5000000.0,-11054.403122325313,-11148.345849818252,-11015.070895957575,0.18830015480125742
5,6000000.0,-11755.160878220204,-11536.343429578481,-11403.418360327749,0.19128693066947688
6,7000000.0,-11453.149309542612,-11444.93196845322,-11428.932869540226,0.17560565647643303
7,8000000.0,-10676.135373115609,-10528.450356516656,-10456.748305850586,0.1958431420503751
8,9000000.0,-11114.289370366761,-11137.526846059462,-11028.983209984663,0.18897076436361468
9,10000000.0,-10912.4690686688,-10939.485664328247,-10776.87158089903,0.20095722768315408
10,11000000.0,-10395.44954215539,-10613.854430535506,-10246.610598659836,0.2063967563674846
11,12000000.0,-11280.6771989277,-11375.58079977619,-11192.926681676048,0.19704773935859737
12,13000000.0,-12857.725875509243,-12953.26704481322,-12644.575235057868,0.20612222025776755
13,14000000.0,-9018.55936172991,-9223.420488373653,-8886.470625650905,0.20391259555264526
14,15000000.0,-12124.224310681504,-12252.516108208823,-12029.28318292473,0.19955864199034767
15,16000000.0,-11080.958576334244,-11117.239575049482,-10988.388545346323,0.19051289184237485
16,17000000.0,-10614.590723631274,-10628.264059445934,-10359.756582073915,0.20582432952695776
17,18000000.0,-9495.00013701692,-9614.521364651979,-9164.2467710803,0.21137555312369508
18,19000000.0,-10679.52097207803,-10942.252666079248,-10453.571559016636,0.21260890090206264
19,20000000.0,-10313.379685592708,-10537.821951494501,-10226.836254815073,0.19957011999716318
