,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12153.210853408766,-12146.234026030888,-12089.111754361955,0.17872101725523493
1,2000000.0,-13348.03590132382,-13332.938811981587,-13327.014903541116,0.14886079514685197
2,3000000.0,-11082.308015925599,-11094.418588768316,-11062.933174201282,0.17498390959978397
3,4000000.0,-11557.624669959709,-11558.851675846465,-11509.156247917012,0.17815115184720445
4,5000000.0,-11614.572976914078,-11636.618083040143,-11587.99796485064,0.1782565223100969
5,6000000.0,-10400.482484799657,-10450.910949743655,-10383.155115112046,0.18130415758186072
6,7000000.0,-11332.932226815507,-11413.01466988349,-11322.556765369527,0.17775862744466953
7,8000000.0,-10551.923327457751,-10639.087597499572,-10467.293914598686,0.19592785528560527
8,9000000.0,-12213.928465791865,-12224.31437893667,-11964.185485332522,0.20695627625387958
9,10000000.0,-11418.127318932136,-11454.09968257297,-11357.835914334135,0.185340376187511
10,11000000.0,-10995.688211770164,-11007.127511543136,-10826.086718477256,0.20084801855826762
11,12000000.0,-11059.698467212656,-11271.135779451208,-11011.333905864722,0.19511309264177215
12,13000000.0,-9331.72364818652,-9577.500756058887,-9260.937641556138,0.1991561112893483
13,14000000.0,-11210.811374121962,-11456.922561803049,-10865.248284445639,0.21471334876972928
14,15000000.0,-11237.142372555492,-11488.87922800883,-11107.7998870826,0.20449359053773739
15,16000000.0,-10399.528854705355,-10473.279621863841,-10281.31601311299,0.1966087821152827
16,17000000.0,-11162.133837286443,-11390.895282507357,-11165.081640852539,0.1396480920958394
17,18000000.0,-11087.03167556284,-11497.949263760565,-10976.79830103011,0.2020277246453742
18,19000000.0,-9758.55576625486,-10068.849766468351,-9672.96314060496,0.20291914580008927
19,20000000.0,-9141.86348574994,-9136.952617009203,-8991.046054889519,0.19447465648854434
