,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-13429.935425693433,-13438.19983208204,-13431.009157497783,0.15234676612061154
1,2000000.0,-11851.304442198125,-11933.883142476345,-11826.736457463003,0.172765530435569
2,3000000.0,-11799.431232870453,-11817.045373101366,-11789.666987948334,0.16640400806603836
3,4000000.0,-12053.698738617233,-12170.63929376777,-12014.693018975397,0.18952553727557633
4,5000000.0,-12152.93683435655,-12250.944812871634,-12089.766577592585,0.19364743668424486
5,6000000.0,-11784.325131184882,-11843.890910733246,-11687.517498548104,0.19715047483857723
6,7000000.0,-11238.608705929484,-11133.923728976552,-11038.849834577044,0.1931707446562317
7,8000000.0,-12153.595844909556,-12108.989518701355,-11979.644705161716,0.1982161467066678
8,9000000.0,-10979.656336611257,-11006.139151454689,-10856.55318825658,0.19393390977434985
9,10000000.0,-10754.957889910278,-10999.529605648848,-10666.770538130648,0.1988870332579542
10,11000000.0,-11344.934840210772,-11341.36948630948,-11251.301369007137,0.1866910688074481
11,12000000.0,-12467.668590248335,-12471.268488189948,-12284.428767742607,0.2012088033468554
12,13000000.0,-9647.676536184686,-9763.765600826067,-9611.06429225062,0.18538212956286104
13,14000000.0,-11739.579320946114,-11846.886179558787,-11701.718502328735,0.1818241664358264
14,15000000.0,-10789.687748337396,-11126.977858944405,-10563.00737725441,0.21431069996173924
15,16000000.0,-11573.94163724386,-11637.643663558156,-11452.622283859646,0.19822796223893324
16,17000000.0,-10639.25115503709,-10866.466518078856,-10452.3033204262,0.20512207723658854
17,18000000.0,-9819.561981363284,-9837.05611359945,-9592.572347616846,0.20240009770767298
18,19000000.0,-10203.970094837334,-10274.612034478207,-9910.616060940138,0.20731107289028655
19,20000000.0,-11826.636204871196,-12089.516704843867,-11694.01563839462,0.20687958814485152
