,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-446.8895531149921,-430.7816235548972,-423.9016905148945,0.15677560767187357
1,2000000.0,95.29080816658015,38.1884335547231,130.07346975353298,0.1821095550909029
2,3000000.0,304.3021884607088,301.5462317821564,330.0348821127246,0.16833310540445717
3,4000000.0,712.963526342146,657.784299001683,712.1669533025615,0.16237194459062276
4,5000000.0,825.5398220319283,775.9836367838478,931.2782606304647,0.1965894213995742
5,6000000.0,958.8249717250161,862.5974862675272,1063.2376988444885,0.19818873000071804
6,7000000.0,612.2823653637175,516.4373744555298,640.5155874412542,0.18626344475707246
7,8000000.0,1236.1913607792746,1138.254255757132,1269.3544600277505,0.1894425331661589
8,9000000.0,1025.3975354504769,808.4773794464736,1144.0765106812178,0.20063531813895868
9,10000000.0,1630.761878272284,1503.8172456316236,1711.6812840191635,0.1948157611983883
10,11000000.0,1462.269150920043,1376.5713747684017,1531.887847126685,0.19381362196944651
11,12000000.0,1255.0510977533052,1172.1381469910636,1402.1419335203668,0.20038345296385723
12,13000000.0,1388.1673943924768,1330.9362846213446,1514.788848180715,0.19865054542225377
13,14000000.0,1747.132199072208,1590.87819222609,1884.1266049659835,0.20168232788205506
14,15000000.0,2016.637686710826,1774.5186351734246,2041.9160390164934,0.18997361086341844
15,16000000.0,1697.2406216724842,1579.1428261276005,1826.7719138983953,0.1965539691905444
16,17000000.0,1807.103951509571,1522.961811030938,1890.0451639908163,0.20250653964629572
17,18000000.0,1583.4868408790671,1376.2734745921862,1676.2588293202834,0.2002776831323862
18,19000000.0,2270.3472812962063,2010.2186994762305,2411.275145829038,0.20530627450671357
19,20000000.0,1899.9641785562685,1513.3110623141233,1969.904086498293,0.1978716838206731
