,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-404.7568719768365,-432.8969011241296,-383.98462284242703,0.17399257966206644
1,2000000.0,-101.54077706689698,-118.64971933403017,-84.76899580581366,0.1757657386447175
2,3000000.0,627.9327177957645,553.0780887664321,642.8921768098777,0.18270213097271948
3,4000000.0,814.1892211307592,770.5818749473793,815.9984469773669,0.16791291955239185
4,5000000.0,834.9912439628301,806.6624010338203,905.4758720734976,0.1909235756860904
5,6000000.0,1793.7660042209468,1775.876111147287,1843.1542215267336,0.18302876410036906
6,7000000.0,1299.0036990864728,1232.672095440953,1387.3842601824851,0.19425139801878263
7,8000000.0,924.6790952238096,866.732217726367,1010.9205848903631,0.1909197175479728
8,9000000.0,1550.5216453944834,1408.286654776501,1619.1853776889113,0.19636208909598996
9,10000000.0,1039.0177712543405,967.5927852922057,1089.3291675639964,0.1898391824438792
10,11000000.0,1559.649686304651,1386.992781747937,1656.239516605971,0.2008869755979298
11,12000000.0,1305.4849979985136,1266.2508575375357,1436.7830278053452,0.19719703774655947
12,13000000.0,1383.046178079789,1191.9576482876823,1457.7417087902195,0.199980639889978
13,14000000.0,1686.3953028087888,1571.9897298713122,1787.2451296933316,0.1976915470321885
14,15000000.0,1818.3905305897497,1560.711986902074,1894.3172800752798,0.20202656921212403
15,16000000.0,1832.8793615044567,1554.1015434889105,1996.8453650902297,0.20688792158959465
16,17000000.0,2037.9249989260977,1775.5508217926267,2141.7386095446846,0.19869094872603502
17,18000000.0,2187.0441165262655,2023.618414719215,2240.400901187413,0.1914906232127715
18,19000000.0,1719.8256118149363,1565.3185344178723,1895.5084051826693,0.20450817357168113
19,20000000.0,1888.0919162557434,1782.4236093421912,2051.899863818496,0.1999469580676052
