,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-13567.880476614138,-13580.313691033565,-13552.899913396428,0.16997379427040457
1,2000000.0,-11517.102895637352,-11464.114511964504,-11427.921421175453,0.17518300120424524
2,3000000.0,-11157.877317264369,-11164.55262161564,-11106.429333209133,0.18549651588455976
3,4000000.0,-11304.812502582696,-11405.387192806616,-11136.941664610478,0.20172437180677005
4,5000000.0,-11519.688569480453,-11552.400769267402,-11397.776916412578,0.1980098399241334
5,6000000.0,-11055.866352898805,-11132.701144256742,-10993.39019608416,0.18984558719667635
6,7000000.0,-10113.75883258604,-10215.359595986665,-10038.498714966498,0.19367201365130138
7,8000000.0,-10514.212216586911,-10560.062456826585,-10455.457821981407,0.1920828602286411
8,9000000.0,-12234.747498150671,-12370.715358648213,-12104.047153679947,0.20181993050541105
9,10000000.0,-11146.088980405833,-11204.0916374393,-10994.152363886358,0.20097043703258108
10,11000000.0,-11021.084400710979,-11119.259186746636,-10941.966429732081,0.19575677121965773
11,12000000.0,-10831.929997251498,-11022.520621975445,-10779.71755034902,0.19656843645173938
12,13000000.0,-10905.51396913968,-11090.948204472059,-10849.45643439216,0.19835758349733007
13,14000000.0,-9960.651469165601,-10074.857916709647,-9845.808214882427,0.1996160912023425
14,15000000.0,-10241.149650530853,-10439.788717924715,-10121.631915515673,0.2040819076854735
15,16000000.0,-10966.385436223994,-10959.359041431135,-10707.88490209183,0.2039750823730619
16,17000000.0,-10891.061649104384,-11051.354382355454,-10783.38272964672,0.20005785003311474
17,18000000.0,-9608.266509855026,-9640.634051026318,-9486.331408668028,0.19736996849318353
18,19000000.0,-10727.161324111952,-10809.106419195321,-10653.201065352738,0.18591236346029294
19,20000000.0,-11244.506748007745,-11445.774592325602,-10908.281060764475,0.21513412899559334
