,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,7.4610050976170275,-24.046741429816585,19.163742632781283,0.17126986153650484
1,2000000.0,575.9911930965412,569.9274328221104,589.7548212135748,0.16504252929757218
2,3000000.0,861.7728035564053,868.2230875743614,916.6836142446566,0.184511161716066
3,4000000.0,689.6401920855014,685.3205715981358,734.0771841789233,0.17984225141396448
4,5000000.0,1131.475714683174,1063.023715632408,1195.018647677349,0.19143779124081997
5,6000000.0,871.2240687009652,847.8973209161813,932.4754768097021,0.1891624992432223
6,7000000.0,1118.6081018310679,1040.8524337190495,1203.444244174668,0.1952189967718053
7,8000000.0,1559.260567185938,1418.8956322989586,1593.9212280400093,0.19134940619012802
8,9000000.0,1415.7421154554786,1411.2605006072242,1504.9262274840858,0.18903963393432915
9,10000000.0,1026.5543550364218,1034.1821670983811,1145.048573503507,0.19303444470229253
10,11000000.0,1305.4558946700424,1123.9583229004434,1410.297897257139,0.2001351941018441
11,12000000.0,1362.8915810609344,1221.7505192890624,1438.7674432748452,0.19662441897621874
12,13000000.0,1219.453648100452,1042.0552650556144,1287.8330059471011,0.19836093113604567
13,14000000.0,1265.3290004281314,1176.3190662896325,1406.681608497458,0.20181955955655076
14,15000000.0,1252.6739406499348,1083.65062547532,1365.4822327548438,0.20078951827188882
15,16000000.0,1629.3340974253233,1391.5930419341819,1676.530024110165,0.19310984558382405
16,17000000.0,1602.6993414241542,1442.3977128509712,1677.8892918609156,0.19581639691313985
17,18000000.0,1589.5629367221873,1380.4231766575308,1673.128489807818,0.19719543375117918
18,19000000.0,1787.325202945062,1508.3016965859742,1944.1165336269078,0.20729360361890398
19,20000000.0,1530.315045472447,1418.8330924158827,1691.2802214437431,0.20224546470406293
