,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12903.785081302303,-12866.785700298016,-12839.731039097695,0.17239175411164392
1,2000000.0,-11567.956586909953,-11580.173255754204,-11496.457701566225,0.18604378063004914
2,3000000.0,-11734.408094206068,-11784.143028254435,-11714.198856237963,0.1828207183565269
3,4000000.0,-11207.126481146142,-11246.27012200347,-11197.055918664546,0.17543081473295286
4,5000000.0,-11681.378952386161,-11676.226852450956,-11609.876700059454,0.1835110157246687
5,6000000.0,-11494.951918208166,-11612.80978081342,-11450.613573219494,0.1930332176784846
6,7000000.0,-10038.340998949398,-10077.747013609118,-9966.549054748537,0.1905810971984724
7,8000000.0,-11065.19466862771,-11191.489094727722,-11064.714944575104,0.17480817947034374
8,9000000.0,-11518.855008130457,-11740.95506873724,-11444.145528422001,0.19781670221614314
9,10000000.0,-10657.712517037602,-10821.696799144063,-10556.941487067676,0.20213389036924076
10,11000000.0,-12158.85003505818,-12296.378784958173,-12153.768150573782,0.17291727550558408
11,12000000.0,-10641.025054569802,-10740.58074550149,-10413.373755483739,0.20507229678710687
12,13000000.0,-10761.821587631644,-10814.361864274462,-10719.594636203012,0.17961395905127636
13,14000000.0,-11086.002110884772,-11371.771272371025,-10969.864608731297,0.20383774711464686
14,15000000.0,-9277.475298374331,-9454.396246774037,-9231.608362236744,0.1914404525786332
15,16000000.0,-11616.058601563695,-11673.705283735913,-11314.87017620376,0.20714119232545103
16,17000000.0,-10401.162357623049,-10701.896430165518,-10094.62419533613,0.21244570280527683
17,18000000.0,-10290.346700313918,-10594.516171425095,-10155.07371883967,0.20617968020078714
18,19000000.0,-10775.201986899081,-11063.771977433174,-10689.591356451552,0.2015036675081117
19,20000000.0,-10223.611909563959,-10281.703311453544,-10003.091200723275,0.20470065451149524
