,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12517.69847248534,-12539.698691295594,-12493.028522641072,0.17527839689078706
1,2000000.0,-12391.51352100452,-12374.208817935682,-12300.325947811458,0.18257361026624697
2,3000000.0,-11859.994406632546,-11904.8661096057,-11857.225016515085,0.16852943574667795
3,4000000.0,-11500.905686004015,-11516.026139163252,-11465.945584041066,0.18800995921064803
4,5000000.0,-10635.286809231344,-10747.554433811316,-10569.510197547921,0.1955680918345906
5,6000000.0,-11080.99241886915,-11210.438117361251,-11012.63307497618,0.19307295861838
6,7000000.0,-10721.069022369864,-10847.255675147924,-10649.645454508067,0.19869365469225503
7,8000000.0,-11692.207542514789,-11785.65849026361,-11625.151418395715,0.19273859897712145
8,9000000.0,-10163.094031760049,-10225.289891552115,-10096.98135428122,0.19351864590194584
9,10000000.0,-10225.313497886957,-10360.520528638765,-10095.280968931676,0.20026758847517995
10,11000000.0,-10624.17604521787,-10609.965048809892,-10444.83754632532,0.19971111021461305
11,12000000.0,-10770.629607929774,-10847.636353534195,-10572.459552553499,0.20210380601941572
12,13000000.0,-10849.6460097421,-11130.2406993838,-10731.76374077716,0.20705534483682286
13,14000000.0,-10440.422873758676,-10505.264890913124,-10322.542306368814,0.20206354638380855
14,15000000.0,-9897.464127396377,-10160.233269659448,-9870.982170559299,0.19392490684962993
15,16000000.0,-11190.423790729601,-11385.383410677543,-10976.893766303569,0.20794891036851593
16,17000000.0,-12536.16100470575,-12521.142675013843,-12347.101083138112,0.1972089429847323
17,18000000.0,-11429.969743702657,-11701.782378801408,-11288.69611082315,0.20533788185395957
18,19000000.0,-11045.80999653905,-11296.578951923475,-11011.245751759843,0.19179757004612683
19,20000000.0,-10030.799232668169,-10417.323593955132,-9969.956101530037,0.20060803394111704
