,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-21.846498782520932,-32.91571177460531,-16.735817358989458,0.16417394656183598
1,2000000.0,270.26455506117736,266.54839506399765,314.7516216690236,0.18185830873925687
2,3000000.0,679.9690784021017,629.5888273431651,709.1789524772983,0.1836391168103933
3,4000000.0,1009.716993687607,941.6454929688325,1018.2621621382724,0.1772970793083572
4,5000000.0,1008.8500054206836,1031.289863014599,1051.9481388929833,0.16505031037772322
5,6000000.0,789.3995440609182,722.7804205766968,863.933067432937,0.19580530533834709
6,7000000.0,1197.5391655026574,1127.6277332031732,1253.0152919100879,0.1894728747361015
7,8000000.0,843.0923320118592,820.0195100063321,923.3942119074279,0.19044307867580249
8,9000000.0,1335.7720871785762,1253.634784532073,1417.0505220886646,0.19430857375281008
9,10000000.0,1723.096183724078,1608.7312383480073,1765.341061029825,0.1912092153025165
10,11000000.0,1820.8811910231616,1730.0996422601838,1909.3189565364312,0.19620800154927306
11,12000000.0,1119.3750431884878,1003.560697410371,1237.8750548262922,0.20183052541443022
12,13000000.0,1426.6646748965554,1262.8014320865814,1496.6645113843833,0.19890447972536585
13,14000000.0,1891.833113191356,1809.0069000758226,2061.0740059494246,0.2023186451809707
14,15000000.0,1830.9820950715277,1698.1362466847668,1994.4347508684107,0.20502519536948818
15,16000000.0,1971.2760684046261,1850.227154951208,2123.7228799981135,0.2029328687750928
16,17000000.0,1882.7153957765936,1757.9062746746222,2038.095989369689,0.20127056522792644
17,18000000.0,1806.8090644983743,1593.3616632219798,1882.9054840877204,0.19791500134915213
18,19000000.0,1772.4182853758355,1604.275492551206,1902.6126378280985,0.20286499041605735
19,20000000.0,1098.16730971325,947.180248079231,1362.295811494713,0.21028698915143554
