,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-11721.45359937051,-11696.479366790158,-11640.733302391905,0.17858319581774876
1,2000000.0,-11059.866961758573,-11054.121357429975,-10973.19975109529,0.18646378979712297
2,3000000.0,-11307.525672255151,-11380.527695096567,-11301.399044414231,0.17413337597743273
3,4000000.0,-10666.957934786957,-10769.511416229221,-10660.645372807676,0.1765469442518721
4,5000000.0,-11397.105117564666,-11422.413739871643,-11344.739545875518,0.18921617288428208
5,6000000.0,-10205.213502709123,-10171.644278095422,-10145.801976791508,0.17740099668572273
6,7000000.0,-10695.392812726172,-10720.743506170478,-10657.304463679022,0.18249129852653068
7,8000000.0,-10840.384910766015,-10880.468702555483,-10731.072512527337,0.1950208021883364
8,9000000.0,-10394.330593204199,-10491.934559471965,-10231.81468441097,0.20535917316177976
9,10000000.0,-10708.172100270685,-10840.264485187845,-10690.043685358734,0.18477469033652733
10,11000000.0,-10710.534713138968,-10785.457517703486,-10511.639421665292,0.2054459531836362
11,12000000.0,-10427.341648692845,-10560.31017085981,-10369.06350947472,0.19500340793777718
12,13000000.0,-10807.281730077724,-11100.927596743451,-10764.0678674613,0.19651479818512582
13,14000000.0,-10904.129401528344,-11068.9973294253,-10684.998975944649,0.20714368766581837
14,15000000.0,-8713.241321006088,-8692.942957826224,-8566.905803124257,0.2004072568253685
15,16000000.0,-10373.779027502273,-10642.227700637466,-10275.585507355741,0.2029362502310426
16,17000000.0,-11047.800935264191,-11265.39125595235,-10788.51302797389,0.2130115140451676
17,18000000.0,-9822.838084088125,-10134.297908197028,-9687.375268872527,0.20713952414975703
18,19000000.0,-11069.2956345924,-11302.76081620616,-10968.373074273677,0.20225958446831566
19,20000000.0,-10910.743818884865,-10883.146332470154,-10661.35097836506,0.20185439638555142
