,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-11248.044355385422,-11255.470470052745,-11224.01618104832,0.1733644401066092
1,2000000.0,-13413.870507787762,-13423.013342485729,-13349.89654464496,0.18759490559415085
2,3000000.0,-11221.63089729111,-11256.876368187874,-11183.218192723949,0.18426893044921003
3,4000000.0,-11535.523278824787,-11537.896081344084,-11181.768576813027,0.20545583498256517
4,5000000.0,-10690.171804369134,-10770.962288157383,-10608.619025246966,0.1946825203099423
5,6000000.0,-11962.899073542376,-12047.806810321055,-11866.033762167706,0.19588889560188558
6,7000000.0,-10485.556834423976,-10503.360516178436,-10338.440355781679,0.1959807792794944
7,8000000.0,-12257.71131023656,-12268.440930087942,-12100.93569682648,0.1984908153986669
8,9000000.0,-12067.200437369955,-12027.398112509796,-11973.425750049984,0.1803601550960386
9,10000000.0,-9550.590315785503,-9659.455157809994,-9512.44679330089,0.18584802447247137
10,11000000.0,-10360.317201276723,-10510.765461992998,-10234.249570176931,0.20093710996488628
11,12000000.0,-10724.715993916509,-10815.697683339304,-10592.147291589126,0.20040931143808516
12,13000000.0,-10709.380906321314,-10885.379326468441,-10627.478131053516,0.19910819528136253
13,14000000.0,-10222.387559883273,-10362.117330718604,-10174.752403778784,0.19414449173083756
14,15000000.0,-10509.483753723753,-10467.25266797514,-10393.02947967444,0.17952781553331104
15,16000000.0,-10081.611652826658,-10298.261889961894,-9964.018812774082,0.20638138099543976
16,17000000.0,-10890.227119268304,-10956.412969779083,-10779.469627677205,0.1959483133890327
17,18000000.0,-10773.740538589405,-11190.77214129506,-10716.137776935242,0.20215096270228453
18,19000000.0,-11137.141523186863,-11392.050825085584,-10926.423341919974,0.20920056151983316
19,20000000.0,-10027.65413332174,-9987.402225398302,-9874.75084381666,0.18780065007352356
