,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12131.05336630619,-12220.214824099457,-12042.996862128446,0.18361644507802696
1,2000000.0,-11789.769831322246,-11764.759892586035,-11706.81126650014,0.18337273370649343
2,3000000.0,-12137.797715626704,-12206.756579552251,-12109.034876502743,0.18298311467939424
3,4000000.0,-10945.370547736873,-10871.11308849665,-10799.71063743383,0.18623868672742835
4,5000000.0,-10398.783619190723,-10460.773489951604,-10355.955166767737,0.19016079061426766
5,6000000.0,-10883.36920191615,-11065.794671229518,-10749.06151598226,0.19906699572960213
6,7000000.0,-12891.27080023865,-13015.813735875106,-12794.427539366065,0.20067318487585561
7,8000000.0,-11447.310936592052,-11489.72285829396,-11381.847226593665,0.18912851895623145
8,9000000.0,-11616.973244723951,-11694.605885198265,-11451.507335068802,0.2025035605247691
9,10000000.0,-12382.099038741848,-12454.90551302636,-12350.607755363386,0.18329170168873388
10,11000000.0,-10677.988018781569,-10756.944972460149,-10626.381926376405,0.18549125307174075
11,12000000.0,-11406.821430496508,-11484.032755516935,-11259.724690714027,0.20268228001636848
12,13000000.0,-10028.95380355625,-10184.287601875893,-9862.122302431299,0.20715841978368285
13,14000000.0,-9855.733326578604,-9974.473337675761,-9740.390389425751,0.2016705406477309
14,15000000.0,-10017.741504311223,-10248.510932840525,-9929.541241034258,0.20286896442858104
15,16000000.0,-10589.62306981852,-10747.33413097582,-10444.453510316725,0.20233137137496984
16,17000000.0,-11080.206144562208,-11361.963925521608,-10933.406154731945,0.2052601457062942
17,18000000.0,-10698.107956034492,-10794.582626128016,-10498.610105569032,0.20274720035795638
18,19000000.0,-10267.20567712211,-10495.507747351297,-10182.269632375157,0.20012163259182864
19,20000000.0,-8755.303048993985,-8867.278899824834,-8663.732639943155,0.19878273045670383
