,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-402.5381570810103,-440.8435726836947,-398.7648537616611,0.13990103346302224
1,2000000.0,-78.14989364157375,-155.19568178090876,-61.68333396979946,0.1726879878140392
2,3000000.0,655.9417993115022,628.9228752972268,693.2030459703878,0.18782737891912749
3,4000000.0,838.9282586095788,753.8228110797851,874.6751663244197,0.19009297236670364
4,5000000.0,999.3380145962535,922.8245925838818,1009.8386982835901,0.17777797716376592
5,6000000.0,629.0665007802396,604.3348360924903,657.2155336482791,0.17775572055168348
6,7000000.0,1144.2701599778559,1047.5465114178887,1158.5372757806124,0.18053343164449184
7,8000000.0,1560.717023881286,1494.931459661717,1572.6156503847699,0.17037727452657067
8,9000000.0,1252.9099389259286,1137.1395798100866,1333.8296367408211,0.1923785402575428
9,10000000.0,1426.1258722883247,1180.092439196037,1487.525991729524,0.1999359061325088
10,11000000.0,1280.7818653506463,1196.1363873130654,1354.7107294302436,0.19223672527967128
11,12000000.0,1026.6696858033838,966.8118602472124,1181.7229948024394,0.20198748329092145
12,13000000.0,1236.7971251973922,1135.7019449981804,1279.7861490282269,0.18681028961313328
13,14000000.0,1283.0993604905282,1191.1167408127662,1377.093835079589,0.1955306510818986
14,15000000.0,1409.7848253475652,1231.5286370808633,1520.2376618388864,0.20251152824416274
15,16000000.0,1570.283800842029,1299.7371185351692,1708.67626926956,0.20201192985638658
16,17000000.0,1665.6911216507806,1639.4931409650087,1736.5159151157452,0.16964770873234045
17,18000000.0,1462.7375683279542,1302.5734939840709,1566.8209617055381,0.20084845239258342
18,19000000.0,2523.177355238688,2409.8286573379023,2693.7839587916483,0.2023924640667334
19,20000000.0,1640.5522738937632,1380.2472035147287,1825.7129861604815,0.20573573922204483
