,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,4139.634821500943,4147.3852989439965,4147.458831692239,0.14577425932466692
1,2000000.0,4624.513277505694,4638.145301018421,4640.593844915504,0.1454093625386082
2,3000000.0,4893.643285066286,4910.290586055423,4910.4110346945445,0.15348376851232806
3,4000000.0,5130.605180376482,5153.667316635686,5157.095142359972,0.1673765762996658
4,5000000.0,5288.741323949555,5319.402810942785,5326.01608849632,0.16584604552463092
5,6000000.0,5429.043902547271,5458.411040885945,5460.953844118096,0.1711763279882504
6,7000000.0,5520.491505528478,5548.555426579167,5546.861306857536,0.16209436496896942
7,8000000.0,5624.409057915962,5656.774439232831,5657.37954204085,0.16211902021532787
8,9000000.0,5759.068398167643,5805.6495683308885,5813.041105501639,0.17205112825250696
9,10000000.0,5822.5886447881,5869.536755453594,5874.612887261768,0.17101440774221863
10,11000000.0,5955.805428922512,6010.471523834965,6019.808508006206,0.17609606101862585
11,12000000.0,5899.177312618612,5964.59279762041,5979.616557866432,0.17624662915618547
12,13000000.0,6038.672824629771,6106.262193200667,6121.141411979442,0.17953229572016755
13,14000000.0,6056.545132459315,6131.674520120468,6149.102555733627,0.18145211212475745
14,15000000.0,6114.130860013294,6194.030890372183,6213.079192856357,0.1789488806854058
15,16000000.0,6116.050130881412,6208.720455548826,6236.739065923598,0.18493823566402043
16,17000000.0,6114.068356743189,6210.375227859347,6238.579923647493,0.1861925840715229
17,18000000.0,6179.990921454358,6281.738197015741,6311.4635195319615,0.1845906400113095
18,19000000.0,6270.282490974322,6368.550581079272,6391.705191108441,0.18418226615998817
19,20000000.0,6318.586625571385,6426.5967332387745,6455.802650526491,0.1824071310871994
