,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,500000.0,5230.8015416943335,5223.773000330371,5230.443193194037,0.11966276326648662
1,1450000.0,6055.9755580446545,6037.987543250184,6056.518230197875,0.12673620392023854
2,2400000.0,6473.330995958873,6472.309272773713,6483.706722067248,0.1510542379551409
3,3350000.0,6687.369634662342,6665.121684141888,6698.706105530062,0.15843889344095388
4,4300000.0,6870.8036907962805,6821.65580836579,6875.146349864605,0.14893487050473816
5,5250000.0,7068.1066905496455,7006.559499129682,7078.006350965798,0.16328342721526498
6,6200000.0,7149.810957367735,7072.366443140617,7173.592824584736,0.1697662831829553
7,7150000.0,7286.472418673359,7231.609653551322,7322.683963707233,0.17380881917999425
8,8100000.0,7388.765813252252,7318.213862332493,7420.533648254637,0.1733141875110251
9,9050000.0,7467.543110903008,7359.365511992018,7495.804966281855,0.1731311450476683
10,10000000.0,7524.597196175759,7433.712430058032,7555.364501250887,0.17795711609919698
