0.0 18.106424602324847 -0.000266670380394417
75.0 17.900822825406955 -0.006617252281112887
150.0 17.916618388846977 -0.003864746057739286
225.0 17.95249179058179 0.015820824983204293
300.0 18.285032709445808 0.002060034277023679
375.0 18.015630770687903 -0.006659422601822787
450.0 17.918961134189004 -0.009313292526306223
525.0 17.90062105808842 -0.003281514982831839
600.0 18.054441987412115 -0.0025669929336037513
675.0 18.10868302270195 0.012950753895967256
750.0 18.11696229468181 -0.002948006129066684
825.0 18.15331826670653 -0.01624896645529577
900.0 18.026822059155933 -0.003897972305974188
975.0 17.91459406414598 -0.0036077910993718583
1050.0 17.77269152959592 0.001579147438265731
1125.0 17.806674975605464 -0.006415736973672432
1200.0 17.916637690568805 0.011137327855307952
1275.0 17.889942289755616 0.007248934522643829
1350.0 17.967661697979807 0.003041286019147979
1425.0 17.99827926972292 -0.003748191132495615
1500.0 17.94613288132341 -0.009033252451837441
1575.0 18.098032819673058 -0.0018544919179353486
1650.0 17.861796289032554 0.008878171066882865
1725.0 17.882954820072733 -0.008475309459085291
1800.0 18.03471848616929 -0.00412148673586647
1875.0 18.03332222459096 -0.005451386643467263
1950.0 17.991576519866125 -0.006677958938554873
2025.0 17.980525411862203 -0.011649747602626484
2100.0 17.843193425564316 0.007984673375843306
2175.0 17.76135645691215 0.006899878028253077
2250.0 17.811016461663215 0.007927066629889625
2325.0 17.896765859178778 0.00268396181276999
2400.0 18.036829149651584 0.006639500510123772
2475.0 18.139948325426378 0.021842361861558916
2550.0 18.141837440421163 -0.014421838183211511
2625.0 18.15497113916605 -0.009721324628472243
2700.0 18.441512783269303 0.009808804445649542
2775.0 18.05111057389891 0.008867327057861547
2850.0 17.94103366095991 0.0018914048337783894
2925.0 18.141171942766828 -0.0024392803050497145
3000.0 18.088462668510708 -0.0037374365976258657
3075.0 18.137220491057967 0.004364958196199961
3150.0 18.02604486838609 0.002336967790343795
3225.0 18.200269039652472 -0.003465872377635166
3300.0 18.126369713707952 -0.012740894792647645
3375.0 18.174014357318644 0.005725779333331447
3450.0 17.905602170624228 -0.006080108543614197
3525.0 17.978578331294734 -0.009081240086859965
3600.0 18.111932988700193 -0.013476678192723248
3675.0 17.93309622709495 0.005678258379432694
3750.0 17.80642688097305 -0.0027041975179576917
3825.0 17.90987440645854 -0.006619344878074472
3900.0 18.29939165555637 -0.00901456782447846
3975.0 18.101588743358487 -0.001346120340340864
