,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,4092.672265778666,4096.728554602478,4093.3807878920093,0.1266641971642431
1,2000000.0,4588.0138838230605,4599.402950376602,4598.725596817338,0.1470625379804323
2,3000000.0,4951.079270821595,4962.035440063244,4961.526228310538,0.14492567707031426
3,4000000.0,5122.962458484779,5140.828883564921,5143.413687907542,0.15773270213531848
4,5000000.0,5296.693288419756,5321.079304555956,5333.101144851728,0.1578560002745316
5,6000000.0,5449.1289762723845,5482.312656748618,5489.889369134827,0.17252210928147194
6,7000000.0,5545.059367324579,5580.47657759958,5588.083731075352,0.1699795499542752
7,8000000.0,5635.643205582128,5679.5759598246605,5692.5327211373715,0.17201730181523475
8,9000000.0,5775.373168240319,5814.521600708879,5820.001232853313,0.16807357901116385
9,10000000.0,5812.921419609536,5865.963503278523,5877.238882492602,0.17161830577098533
10,11000000.0,5836.837171894359,5901.984989283898,5926.3608825577485,0.17636324952915858
11,12000000.0,6016.420511134203,6072.168266679937,6080.209341642826,0.17421132729512473
12,13000000.0,6001.510517209671,6065.36766302846,6095.720606583231,0.18135304600919067
13,14000000.0,6048.279419279068,6116.435161113758,6134.971172686063,0.1781746490953465
14,15000000.0,6081.884244764331,6160.003599536468,6192.570011446281,0.17892371551339273
15,16000000.0,6098.706985864807,6187.078473331059,6228.989838996677,0.1793644790661622
16,17000000.0,6251.746555225446,6326.813375883035,6342.794234753163,0.18108856874503496
17,18000000.0,6176.098768195848,6262.8102755318605,6288.090535176701,0.18064021535228872
18,19000000.0,6246.7508338158195,6330.860301055628,6351.015597003711,0.17960293986512257
19,20000000.0,6333.093282513291,6428.833241036616,6461.110491061043,0.18139688501329712
