,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,4063.8926541138853,4072.3635377608844,4076.113618725165,0.14022524406626852
1,2000000.0,4625.4917574985175,4635.9230238079645,4636.101200250136,0.15560712736494325
2,3000000.0,4989.281715763624,5001.507104884893,5001.376270062992,0.14636037270847777
3,4000000.0,5148.503532276238,5164.8516762927,5161.666850051699,0.15664976536784056
4,5000000.0,5343.351417205854,5365.25686960543,5366.38578166872,0.15924134293246278
5,6000000.0,5412.584809007667,5447.471988662515,5457.803899686149,0.16953860366475496
6,7000000.0,5547.206883258782,5586.065572285717,5599.290626011342,0.17055496561661088
7,8000000.0,5624.893818215508,5664.4624253327,5674.46760456386,0.17297775047501518
8,9000000.0,5762.342205397708,5803.200584807615,5808.999678158857,0.16748378018112262
9,10000000.0,5787.477902900321,5837.161622290828,5847.509257567054,0.1673193354272287
10,11000000.0,5874.600612434445,5926.740038924623,5935.735755640065,0.1700638388799663
11,12000000.0,5985.255111919902,6045.066203675182,6064.521891104291,0.18355252298476732
12,13000000.0,5993.115653189809,6049.049660219511,6058.790879520436,0.17168036649413645
13,14000000.0,6110.48941390371,6171.0823471068425,6185.173128555812,0.17292097323609584
14,15000000.0,6067.342712982275,6147.239840283284,6168.579889599447,0.1821150799277997
15,16000000.0,6056.830474906138,6144.943109175185,6179.8645240771575,0.18266674315335993
16,17000000.0,6127.038124636828,6201.835186303246,6217.031829882386,0.17280170106048287
17,18000000.0,6182.554686481527,6274.216859018049,6301.375691411475,0.1826476440853305
18,19000000.0,6294.263300414579,6385.280742346269,6410.604369138679,0.18388447526605545
19,20000000.0,6152.473731561353,6246.848595341152,6276.7176960691395,0.1849579857429655
