,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,500000.0,5267.316398374961,5272.615640974265,5268.0038851555455,0.11965251075588589
1,1450000.0,6078.737154335077,6100.038881141035,6097.368618919902,0.13978704966225375
2,2400000.0,6476.199860799813,6476.561021925831,6484.649326620009,0.1376253209719873
3,3350000.0,6693.643311372323,6729.223658805933,6723.088171413634,0.1508179349563009
4,4300000.0,6865.620948274544,6909.851405034329,6908.523370249139,0.15156050297296078
5,5250000.0,7035.8802192247995,7096.078798769212,7098.58766646263,0.15798992052357086
6,6200000.0,7216.072511306947,7269.322071154744,7266.414393795767,0.16371393698743997
7,7150000.0,7205.47897138804,7267.2827747928395,7272.828872070955,0.1654611883876491
8,8100000.0,7313.7439903422755,7415.637831460348,7413.5440935890165,0.17398802033831878
9,9050000.0,7390.25940074016,7463.916199850455,7472.164886985314,0.16768066894863706
10,10000000.0,7497.57967709787,7557.782032170466,7567.125707806892,0.16423821400330793
