,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-647.3611105977415,-631.2805609347603,-625.7604141647878,0.161946641616282
1,2000000.0,15.634981819117346,43.884584489012006,50.10786877770859,0.17094940214519555
2,3000000.0,493.4813918236607,480.81032829199773,493.9824125931513,0.1604688057952073
3,4000000.0,932.4003356561294,928.9137126767645,941.4678470864379,0.16918803551992703
4,5000000.0,1102.274887034982,1124.48191803226,1138.984430586292,0.1744812818192788
5,6000000.0,866.236310406793,913.3344490400007,973.0074862702016,0.18829444788135216
6,7000000.0,1223.5180360908853,1291.4749651715165,1298.7382563844503,0.18624500407345654
7,8000000.0,1258.1496646737596,1370.5081216137912,1375.803392974184,0.1940679136445711
8,9000000.0,1169.7050709271437,1266.447273156671,1267.1327108567425,0.18194608015849822
9,10000000.0,1167.8498939526976,1260.064382490032,1293.289286951323,0.1949243434232531
10,11000000.0,1599.1216841514904,1617.194182065133,1649.607433770672,0.18328328878716846
11,12000000.0,1629.9672108217528,1668.0834214737954,1698.7427271748106,0.17664978143221505
12,13000000.0,1608.0262699820964,1883.6302501565124,1898.8930803244918,0.20209825674593065
13,14000000.0,1111.8176827506668,1188.8390949422883,1209.3811557595632,0.19027697389740475
14,15000000.0,1540.1904525067828,1728.2473122345423,1769.355740235025,0.2017335159079411
15,16000000.0,1481.8992265073684,1766.1472857333204,1761.0214779642527,0.20012547515987242
16,17000000.0,1576.1841001980824,1791.2498628803826,1852.03112505022,0.20665804078599997
17,18000000.0,1830.6937499422522,1870.7105516495196,1941.4384558009808,0.18023854539546016
18,19000000.0,1686.1636290567897,1947.0196573429237,1939.4265277220018,0.2043163160245355
19,20000000.0,1609.460500168141,1785.5448124795973,1805.1827217939262,0.2015454704468358
