,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-489.7625888145647,-467.66596578934434,-472.329083767428,0.1634343484596586
1,2000000.0,270.74899928024223,279.1850944545593,290.62471951477374,0.16732153600695723
2,3000000.0,109.37331903178729,145.66707305402142,157.51909402332132,0.1722756105194154
3,4000000.0,1026.5300496281616,1034.2149168067947,1051.8963725373324,0.1782427876464157
4,5000000.0,829.4213964351859,862.5277393761534,862.488064670124,0.17717003803808204
5,6000000.0,1036.2617367552577,1036.6379673828876,1096.185012911082,0.18641494974958087
6,7000000.0,934.5920241646961,929.0425573027135,962.0944320220779,0.18323919346214373
7,8000000.0,939.4573433169959,987.5998263450884,1070.1852596052902,0.20325944944126836
8,9000000.0,878.4398932417832,893.0622364452402,940.2040370465204,0.19490717834935004
9,10000000.0,1321.931551323561,1425.806278916353,1426.606054313286,0.19529248428452434
10,11000000.0,1531.20786727846,1593.2056832893516,1608.8445288385997,0.19495993569832348
11,12000000.0,1730.5672093370881,1734.0939007187822,1786.6199790229957,0.184388954565236
12,13000000.0,1346.804698596375,1497.4195536403383,1502.8066762340065,0.19356715837106028
13,14000000.0,1697.247456882058,1732.3989200582616,1788.7271982664176,0.16068949131404178
14,15000000.0,1470.0938992341805,1622.504187116889,1627.5915785247532,0.19290244560380188
15,16000000.0,1423.2946674824393,1553.776643153851,1561.072552935137,0.19582005921028223
16,17000000.0,1634.6198593487875,1730.6666189154944,1814.6855708419432,0.20517485383237957
17,18000000.0,1994.0425082214106,2202.2448563193047,2267.0770493135183,0.20456813685654684
18,19000000.0,2022.5604440786522,2118.390362660632,2165.0443567605253,0.20138765440747572
19,20000000.0,1941.4945982689887,2217.004561422518,2236.510689347355,0.2024851029632445
