,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-301.51226049479675,-288.7132418789064,-287.0963424535849,0.1720168041555307
1,2000000.0,59.09646491315705,45.805626623723306,60.15123540357684,0.16294054751527107
2,3000000.0,853.0361674825373,848.8096045749422,877.7018769442016,0.17999205188332013
3,4000000.0,215.9299438814217,285.5906964417563,284.818868599341,0.17428852989168764
4,5000000.0,387.38679920694454,434.9662802533412,441.89732112667366,0.19141179772394143
5,6000000.0,715.4224927424763,776.7481702699832,777.8315807119845,0.18811353245469287
6,7000000.0,732.0300053850689,805.0975656769506,804.9306129741175,0.1790738195003923
7,8000000.0,1441.8606883693271,1489.7037681300271,1518.708092434693,0.18178997600405747
8,9000000.0,1516.8606492025485,1673.1459919339552,1668.665607652414,0.18846148573517305
9,10000000.0,1712.250513159406,1741.6184300096818,1794.1802064380959,0.19011834057528146
10,11000000.0,1225.8674179152977,1357.1560133498447,1372.3656026583772,0.19114264981731113
11,12000000.0,1353.5222379870017,1513.2602056856235,1504.5081310506787,0.19363033232850296
12,13000000.0,1605.1622350224989,1688.163767676233,1722.0524459712426,0.19319890609797102
13,14000000.0,1551.1302881796937,1638.4817627768587,1655.4733482162367,0.19595016141822816
14,15000000.0,1444.5597621472236,1524.1553065037679,1569.6759480048488,0.19993277567720175
15,16000000.0,2018.3970853417134,2175.9106595475437,2182.847805830704,0.19256528601201783
16,17000000.0,1726.5002316056339,1801.0937420982873,1833.576560755227,0.19624662280376914
17,18000000.0,1481.750881757778,1703.2391708354949,1734.6154555858159,0.1954954329427767
18,19000000.0,1682.701119990635,1934.3271984842863,1929.672770351169,0.20505435414849443
19,20000000.0,2003.5644195500818,2163.4562288516936,2176.63977857369,0.20236863236216016
