,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,4144.943416895255,4147.124771626436,4145.605434245214,0.14136256230814614
1,2000000.0,4711.121863852769,4714.664899704245,4711.359287150797,0.11407963656886294
2,3000000.0,5004.925052511175,5008.7262436175115,5004.484621472954,0.12087982835372493
3,4000000.0,5238.694955393178,5240.99148012168,5237.343490505027,0.1319511550975147
4,5000000.0,5394.854183542211,5401.6973352177,5396.5542466324405,0.1520013794458817
5,6000000.0,5499.841893770707,5506.242928517583,5504.521184696754,0.14567607929673618
6,7000000.0,5554.7762450240825,5565.358506568429,5561.508971848854,0.13010230148986157
7,8000000.0,5691.960793409042,5702.245993063685,5697.742318515523,0.15471410704584654
8,9000000.0,5795.733746587668,5806.762585086812,5803.1458706172,0.16018632869976632
9,10000000.0,5860.988824786296,5871.831717835994,5868.395370627016,0.15324250340489529
10,11000000.0,5960.69359146723,5977.637555949889,5972.2223235243355,0.1591375868341335
11,12000000.0,6002.389420096035,6015.6539020747505,6010.067106581818,0.15704131210633596
12,13000000.0,6067.73992333593,6084.8474707344985,6079.715893826954,0.15369454294874849
13,14000000.0,6061.189307778033,6079.458758950409,6083.79196931236,0.17621008799955684
14,15000000.0,6136.224861685783,6148.728416067494,6147.069375612953,0.13850126597104565
15,16000000.0,6227.394019634983,6244.61756280315,6243.499339990398,0.15644761713751842
16,17000000.0,6285.189799300364,6295.233053677882,6296.263381734461,0.16946474551348462
17,18000000.0,6318.465778268211,6348.229227524972,6345.2130706998105,0.17405499689408246
18,19000000.0,6376.889836784857,6404.456748005294,6397.817320006103,0.1712547544261693
19,20000000.0,6371.661897409973,6385.5293164489585,6382.449133051197,0.16090005949452918
