,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,4113.943496527348,4114.969440360552,4113.6572315077265,0.13683886777286744
1,2000000.0,4654.622250869412,4653.49645382331,4652.1636711220235,0.0803385097690138
2,3000000.0,4945.946970364343,4947.685662667798,4944.744254137651,0.14081317382443118
3,4000000.0,5195.817247357451,5195.679698891909,5193.812636272911,0.11357023357541188
4,5000000.0,5324.053429206601,5323.670314454814,5322.017322473206,0.12942898723761007
5,6000000.0,5489.687087856374,5495.79224938054,5491.85563329438,0.13970724458173722
6,7000000.0,5610.165150283642,5618.923389096264,5615.641285818779,0.1267323124701935
7,8000000.0,5708.664255269372,5715.391608989059,5712.081679548846,0.13213761646348615
8,9000000.0,5808.1219603350055,5813.486979217185,5810.371854144872,0.13647575495792436
9,10000000.0,5860.194392843417,5875.43902455589,5871.209991712405,0.1583484061921461
10,11000000.0,5893.718563075794,5903.27901129671,5899.669053211529,0.1587056528967527
11,12000000.0,6029.924408061201,6032.263577625522,6031.048731657738,0.15078636302965684
12,13000000.0,6052.282365523733,6069.233399706047,6065.523814386804,0.16944236134179577
13,14000000.0,6105.956905366912,6115.84121570905,6113.294901644665,0.15844737263883474
14,15000000.0,6196.652856205403,6207.970303720832,6204.965707795936,0.14730222642258858
15,16000000.0,6194.951625390744,6223.981718764817,6218.364168796287,0.16202140568884676
16,17000000.0,6284.079504921027,6297.949890955765,6295.295659514542,0.15214257724300428
17,18000000.0,6321.561569021848,6345.47358366634,6340.51165882609,0.15703355153949128
18,19000000.0,6323.648881590924,6350.298510714748,6345.963085585414,0.1698577781582184
19,20000000.0,6402.5158404517615,6417.639644359704,6417.740059905025,0.1670824479287323
