,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,500000.0,5244.865327569961,5246.581114103256,5245.7671065859395,0.12078084103723699
1,1450000.0,6070.103443174622,6076.2489686102235,6073.649791873474,0.13015447037360933
2,2400000.0,6447.5871893123485,6453.303818223864,6455.552468689074,0.14195723685619058
3,3350000.0,6674.484964917102,6710.760405513593,6708.238195766216,0.1506697331695519
4,4300000.0,6824.565327929452,6876.88800418051,6878.219752484679,0.15711006308512776
5,5250000.0,7035.103057649511,7085.62282751395,7086.258634514486,0.15160822047284156
6,6200000.0,7162.558691841238,7210.237426235856,7214.236553383496,0.16003857687341264
7,7150000.0,7253.448069257638,7321.181603647821,7324.139840515335,0.16759686557279443
8,8100000.0,7325.806893966123,7379.247658651572,7389.1622779727195,0.16531829127171419
9,9050000.0,7395.744790981819,7492.848922163485,7491.032660766784,0.1730343388665739
10,10000000.0,7420.403464620282,7525.570662339694,7528.720340991736,0.1731290018538596
