,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,-12275.692488681096,-12337.437823233635,-12178.550086099032,0.17256303629344266
1,2000000.0,-12324.651698514292,-12448.291922989296,-12184.77312078415,0.17917621239245107
2,3000000.0,-11558.133010258196,-11758.303358814437,-11444.190102986411,0.1664387733991263
3,4000000.0,-12054.65185457799,-12271.492523335153,-11963.071566046447,0.16893012893633821
4,5000000.0,-12776.573648754267,-12970.917359838139,-12682.446120293243,0.1760374603898753
5,6000000.0,-11448.605665154519,-11714.235677199616,-11365.933019390552,0.1737489608135187
6,7000000.0,-11294.545455327387,-11686.441950013388,-11115.978816736422,0.1730178436663783
7,8000000.0,-11241.746864605831,-11402.944431909496,-11241.797370613378,0.14155900438334082
8,9000000.0,-10925.458823444436,-11322.960264743579,-10807.032883353912,0.16326514189802319
9,10000000.0,-10721.967234484526,-11227.629252399765,-10538.42938768917,0.18448051248657993
10,11000000.0,-10810.80340535252,-11373.544628113468,-10546.977335164347,0.18878377622586123
11,12000000.0,-11017.862605595212,-11522.57718976935,-10868.303663254645,0.18762055235099942
12,13000000.0,-10140.802374158457,-10703.651746105985,-9991.55575191017,0.18086183917822965
13,14000000.0,-11517.529188053715,-12085.015291548334,-11353.434185545591,0.18453355731064724
14,15000000.0,-10518.79117483319,-10990.036154899271,-10432.34753590163,0.1843860689586083
15,16000000.0,-10502.120772109833,-11082.181489398852,-10392.54818323843,0.18267540941211097
16,17000000.0,-11368.200778500284,-12002.043780560001,-11139.096693745523,0.19479901238104644
17,18000000.0,-10280.833784740407,-10979.319756690915,-10140.95826139622,0.17879633472573425
18,19000000.0,-10009.972986279769,-10561.10096690417,-9889.289875741879,0.17983857743533546
19,20000000.0,-9861.826754988197,-10769.857267799845,-9527.576757901079,0.19449537882530107
