,Points,ln(Z_0),ln(Z_CMB),ln(Z),ln(Z_err)
0,1000000.0,5778.7786009062365,5748.213829141499,5779.509027397058,0.12391651097919752
1,2000000.0,6316.329473794505,6252.210421358364,6319.604978792047,0.1312540033454168
2,3000000.0,6644.050028144254,6535.949410681385,6657.047142304309,0.1430714578888039
3,4000000.0,6825.193222599661,6665.296309416922,6857.535821894177,0.15034083319037622
4,5000000.0,7002.517434388321,6783.697251988926,7058.966038995778,0.15764880296824846
5,6000000.0,7144.9828295390835,6894.194157692533,7211.980182899179,0.16875056899494026
6,7000000.0,7267.316634491374,6992.954902874711,7330.227383725059,0.1684557576607304
7,8000000.0,7292.521716146517,6968.9946164149405,7369.472889216383,0.16633429037027989
8,9000000.0,7395.491592473038,7025.975547074882,7479.038010986244,0.17096859231446668
9,10000000.0,7471.378382944841,7066.5844595222625,7560.51113582154,0.17306386530554024
10,11000000.0,7527.7111117034165,7096.403957732264,7620.924851189187,0.17165936786021935
11,12000000.0,7583.993599261309,7063.243788081464,7723.932444447718,0.178587042540108
12,13000000.0,7655.670357799903,7153.547743251276,7768.283188469627,0.17649027201206638
13,14000000.0,7680.406617972138,7107.776019269353,7818.1152679717625,0.17907638408182094
14,15000000.0,7753.737338732341,7178.995498319365,7871.730754753961,0.17254240589249406
15,16000000.0,7727.633353497664,7079.114967972564,7880.016903713515,0.18279126147177208
16,17000000.0,7808.772549605502,7135.5022789033965,7963.775900575768,0.1804820286411684
17,18000000.0,7833.098407156971,7092.66341978367,8015.775529425181,0.18328535102690405
18,19000000.0,7859.676763467021,7053.966949593543,8075.599251018258,0.18554395729579864
19,20000000.0,7856.118013753108,6999.060741819197,8089.081228599862,0.18487816685660569
